decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,free_execution_price_available
2013-01-01 00:00:00+00:00,0000928022-12-000122,0000928022,CALLON PETROLEUM CO,1311,energy,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,CPE,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-457071,0000943861,GOODRICH PETROLEUM CORP,1311,energy,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,GDP,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-435123,0000949039,DIAMOND OFFSHORE DRILLING INC,1381,energy,10-Q,1-LAF,2012-10-25,2012-10-26 00:00:00+00:00,20120930,2012,Q3,2012Q4,67.0,,,former_or_unmapped,DO,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001000229-12-000054,0001000229,CORE LABORATORIES N V,1389,energy,10-Q,1-LAF,2012-10-19,2012-10-20 00:00:00+00:00,20120930,2012,Q3,2012Q4,73.0,,,former_or_unmapped,CLB,last_filing_inline_xbrl,1,True,False,False
2013-01-01 00:00:00+00:00,0001104659-12-076075,0001037676,ARCH COAL INC,1221,energy,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001038357-12-000095,0001038357,PIONEER NATURAL RESOURCES CO,1311,energy,10-Q,1-LAF,2012-11-05,2012-11-06 00:00:00+00:00,20120930,2012,Q3,2012Q4,56.0,,,former_or_unmapped,PXD,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001040593-12-000042,0001040593,CARRIZO OIL & GAS INC,1311,energy,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,CRZO,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-487139,0001092289,TRANSATLANTIC PETROLEUM LTD.,1382,energy,10-Q,2-ACC,2012-11-30,2012-12-01 00:00:00+00:00,20120930,2012,Q3,2012Q4,31.0,,,former_or_unmapped,TAT,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001108827-12-000006,0001108827,"QEP RESOURCES, INC.",1311,energy,10-Q,1-LAF,2012-10-30,2012-10-31 00:00:00+00:00,20120930,2012,Q3,2012Q4,62.0,,,former_or_unmapped,QEP,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-440074,0001109189,BASIC ENERGY SERVICES INC,1389,energy,10-Q,1-LAF,2012-10-30,2012-10-31 00:00:00+00:00,20120930,2012,Q3,2012Q4,62.0,,,former_or_unmapped,BAS,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-448620,0001133260,UNION DRILLING INC,1381,energy,10-Q,2-ACC,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,UDRL,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-333931,0001144945,PENN VIRGINIA RESOURCE PARTNERS L P,1221,energy,10-Q,1-LAF,2012-08-03,2012-08-04 00:00:00+00:00,20120630,2012,Q2,2012Q3,150.0,,,former_or_unmapped,PVR,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001104659-12-073591,0001168054,CIMAREX ENERGY CO,1311,energy,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,XEC,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-444057,0001172139,BILL BARRETT CORP,1311,energy,10-Q,1-LAF,2012-10-31,2012-11-01 00:00:00+00:00,20120930,2012,Q3,2012Q4,61.0,,,former_or_unmapped,BBG,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-444677,0001173911,ENBRIDGE ENERGY MANAGEMENT L L C,1311,energy,10-Q,1-LAF,2012-11-01,2012-11-02 00:00:00+00:00,20120930,2012,Q3,2012Q4,60.0,,,former_or_unmapped,EEQ,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001255474-12-000020,0001255474,WHITING PETROLEUM CORP,1311,energy,10-Q,1-LAF,2012-10-25,2012-10-26 00:00:00+00:00,20120930,2012,Q3,2012Q4,67.0,,,former_or_unmapped,WLL,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-058686,0001289790,MACQUARIE INFRASTRUCTURE CO LLC,5172,energy,10-Q,1-LAF,2012-10-31,2012-11-01 00:00:00+00:00,20120930,2012,Q3,2012Q4,61.0,,,former_or_unmapped,MIC,last_filing_inline_xbrl,1,True,False,False
2013-01-01 00:00:00+00:00,0001193125-12-435717,0001330849,"HERCULES OFFSHORE, INC.",1381,energy,10-Q,2-ACC,2012-10-25,2012-10-26 00:00:00+00:00,20120930,2012,Q3,2012Q4,67.0,,,former_or_unmapped,HEROQ,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001338613-12-000052,0001338613,REGENCY ENERGY PARTNERS LP,1311,energy,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,RGP,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001340122-12-000006,0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",2911,energy,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,CLMT,last_filing_inline_xbrl,1,True,False,False
2013-01-01 00:00:00+00:00,0001193125-12-457516,0001340282,ROSETTA RESOURCES INC.,1311,energy,10-Q,1-LAF,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,ROSE,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-059932,0001343719,ENERGY XXI (BERMUDA) LTD,1382,energy,10-Q,1-LAF,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2013,Q1,2012Q4,54.0,,,former_or_unmapped,EXXI,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-062950,0001349976,AMERICAN STANDARD ENERGY CORP.,1381,energy,10-Q,2-ACC,2012-11-15,2012-11-16 00:00:00+00:00,20120930,2012,Q3,2012Q4,46.0,,,former_or_unmapped,ASEN,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001358071-12-000011,0001358071,CONCHO RESOURCES INC,1311,energy,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,CXO,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-060501,0001361937,"EV ENERGY PARTNERS, LP",1311,energy,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,EVEP,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-462341,0001397516,REX ENERGY CORP,1311,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,REXX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001354488-12-005659,0001402281,CAMAC ENERGY INC.,1381,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,ERN,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-463367,0001403853,HECKMANN CORP,1389,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,NESC,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-060914,0001404079,SAMSON OIL & GAS LTD,1381,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2013,Q1,2012Q4,52.0,,,former_or_unmapped,SSN,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-454867,0001405073,APPROACH RESOURCES INC,1311,energy,10-Q,2-ACC,2012-11-06,2012-11-07 00:00:00+00:00,20120930,2012,Q3,2012Q4,55.0,,,former_or_unmapped,AREX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001079973-12-000971,0001413507,SYNERGY RESOURCES CORP,1311,energy,10-K/A,2-ACC,2012-12-13,2012-12-14 00:00:00+00:00,20120831,2012,FY,2012Q4,18.0,,,former_or_unmapped,SRCI,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-463464,0001419428,VANTAGE DRILLING CO,1381,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,VTG,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000844965-12-000061,0001449488,"COMPRESSCO PARTNERS, L.P.",1389,energy,10-Q,2-ACC,2012-05-15,2012-05-16 00:00:00+00:00,20120331,2012,Q1,2012Q2,230.0,,,former_or_unmapped,CCLP,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-461089,0001449732,"WILLBROS GROUP, INC.\NEW\",1389,energy,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,WGRP,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001193125-12-454596,0001458891,NOBLE CORP / SWITZERLAND,1381,energy,10-Q,1-LAF,2012-11-06,2012-11-07 00:00:00+00:00,20120930,2012,Q3,2012Q4,55.0,,,former_or_unmapped,NE,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-451771,0001469510,RESOLUTE ENERGY CORP,1311,energy,10-Q,2-ACC,2012-11-05,2012-11-06 00:00:00+00:00,20120930,2012,Q3,2012Q4,56.0,,,former_or_unmapped,REN,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001047469-12-009881,0001471261,"COBALT INTERNATIONAL ENERGY, INC.",1311,energy,10-Q,1-LAF,2012-10-30,2012-10-31 00:00:00+00:00,20120930,2012,Q3,2012Q4,62.0,,,former_or_unmapped,CIE,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001489136-12-000007,0001489136,SEMGROUP CORP,1389,energy,10-Q,1-LAF,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,SEMG,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001502012-12-000015,0001502012,"QR ENERGY, LP",1311,energy,10-Q,2-ACC,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,QRE,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-453693,0001532750,"ATLAS RESOURCE PARTNERS, L.P.",1381,energy,10-Q,2-ACC,2012-11-06,2012-11-07 00:00:00+00:00,20120930,2012,Q3,2012Q4,55.0,,,former_or_unmapped,ARP,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-495352,0000006284,ANALOGIC CORP,3825,technology,10-Q,2-ACC,2012-12-07,2012-12-08 00:00:00+00:00,20121031,2013,Q1,2012Q4,24.0,,,former_or_unmapped,ALOG,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000021510-12-000014,0000021510,COHERENT INC,3826,technology,10-K,1-LAF,2012-11-28,2012-11-29 00:00:00+00:00,20120930,2012,FY,2012Q4,33.0,,,former_or_unmapped,COHR,last_filing_inline_xbrl,1,True,False,False
2013-01-01 00:00:00+00:00,0001193125-12-437133,0000023111,COMPUTER TASK GROUP INC,7371,technology,10-Q,2-ACC,2012-10-26,2012-10-27 00:00:00+00:00,20120930,2012,Q3,2012Q4,66.0,,,former_or_unmapped,CTG,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001104659-12-084291,0000026076,CUBIC CORP /DE/,3829,technology,10-K,1-LAF,2012-12-14,2012-12-15 00:00:00+00:00,20120930,2012,FY,2012Q4,17.0,,,former_or_unmapped,CUB,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-512936,0000033619,ESTERLINE TECHNOLOGIES CORP,3823,technology,10-K,1-LAF,2012-12-21,2012-12-22 00:00:00+00:00,20121031,2012,FY,2012Q4,10.0,,,former_or_unmapped,ESL,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000036047-12-000067,0000036047,"CORELOGIC, INC.",7374,technology,10-Q,1-LAF,2012-10-26,2012-10-27 00:00:00+00:00,20120930,2012,Q3,2012Q4,66.0,,,former_or_unmapped,CLGX,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001104659-12-076596,0000067279,MOCON INC,3829,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,MOCO,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-435181,0000067472,MOLEX INC,3678,technology,10-Q,1-LAF,2012-10-25,2012-10-26 00:00:00+00:00,20120930,2013,Q1,2012Q4,67.0,,,former_or_unmapped,MOLX,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000897101-12-002045,0000068709,MTS SYSTEMS CORP,3829,technology,10-K,1-LAF,2012-11-28,2012-11-29 00:00:00+00:00,20120930,2012,FY,2012Q4,33.0,,,former_or_unmapped,MTSC,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-460631,0000082628,SYMMETRICOM INC,3661,technology,10-Q,2-ACC,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2013,Q1,2012Q4,53.0,,,former_or_unmapped,SYMM,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000108772-12-000011,0000108772,XEROX CORP,3577,technology,10-Q,1-LAF,2012-10-31,2012-11-01 00:00:00+00:00,20120930,2012,Q3,2012Q4,61.0,,,former_or_unmapped,XRX,last_filing_inline_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000310568-12-000048,0000310568,MICROSEMI CORP,3674,technology,10-K,1-LAF,2012-11-21,2012-11-22 00:00:00+00:00,20120930,2012,FY,2012Q4,40.0,,,former_or_unmapped,MSCC,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001193125-12-448977,0000317771,TELLABS INC,3661,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,TLAB,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001193125-12-438131,0000350917,EMULEX CORP /DE/,3576,technology,10-Q,1-LAF,2012-10-29,2012-10-30 00:00:00+00:00,20120930,2013,Q1,2012Q4,63.0,,,former_or_unmapped,ELX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000354908-12-000016,0000354908,FLIR SYSTEMS INC,3812,technology,10-Q,1-LAF,2012-11-05,2012-11-06 00:00:00+00:00,20120930,2012,Q3,2012Q4,56.0,,,former_or_unmapped,FLIR,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-496442,0000357020,LTX-CREDENCE CORP,3825,technology,10-Q,2-ACC,2012-12-10,2012-12-11 00:00:00+00:00,20121031,2013,Q1,2012Q4,21.0,,,former_or_unmapped,XCRA,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000701811-12-000007,0000701811,MENTOR GRAPHICS CORP,7373,technology,10-Q,1-LAF,2012-12-04,2012-12-05 00:00:00+00:00,20121031,2012,Q3,2012Q4,27.0,,,former_or_unmapped,MENT,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-454382,0000703360,LSI CORP,3674,technology,10-Q,1-LAF,2012-11-06,2012-11-07 00:00:00+00:00,20120930,2012,Q3,2012Q4,55.0,,,former_or_unmapped,LSI,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000708818-12-000005,0000708818,"QUALITY SYSTEMS, INC",7373,technology,10-Q,1-LAF,2012-11-05,2012-11-06 00:00:00+00:00,20120930,2012,Q2,2012Q4,56.0,,,former_or_unmapped,NXGN,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-495034,0000713425,AMERICAN SOFTWARE INC,7372,technology,10-Q,2-ACC,2012-12-07,2012-12-08 00:00:00+00:00,20121031,2013,Q2,2012Q4,24.0,,,former_or_unmapped,LGTY,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001104659-12-075353,0000718877,"ACTIVISION BLIZZARD, INC.",7372,technology,10-Q,1-LAF,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,ATVI,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000730000-12-000040,0000730000,SUPERTEX INC,3674,technology,10-Q,2-ACC,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q2,2012Q4,53.0,,,former_or_unmapped,SUPX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001206774-12-004915,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2012-12-20,2012-12-21 00:00:00+00:00,20121130,2013,Q3,2012Q4,11.0,,,former_or_unmapped,CAMP,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000743316-12-000036,0000743316,MAXIM INTEGRATED PRODUCTS INC,3674,technology,10-Q,1-LAF,2012-10-26,2012-10-27 00:00:00+00:00,20120930,2013,Q1,2012Q4,66.0,,,former_or_unmapped,MXIM,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000743988-12-000011,0000743988,XILINX INC,3674,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q2,2012Q4,59.0,,,former_or_unmapped,XLNX,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-457526,0000753568,EXAR CORP,3674,technology,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q2,2012Q4,54.0,,,former_or_unmapped,EXAR,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-460748,0000767920,PMC SIERRA INC,3674,technology,10-Q,1-LAF,2012-11-08,2012-11-09 00:00:00+00:00,20120930,2012,Q3,2012Q4,53.0,,,former_or_unmapped,PMCS,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001171843-12-004472,0000772897,HUTCHINSON TECHNOLOGY INC,3679,technology,10-K,2-ACC,2012-12-12,2012-12-13 00:00:00+00:00,20120930,2012,FY,2012Q4,19.0,,,former_or_unmapped,HTCH,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001144204-12-060046,0000778734,MEASUREMENT SPECIALTIES INC,3829,technology,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q2,2012Q4,54.0,,,former_or_unmapped,MEAS,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000790070-12-000154,0000790070,EMC CORP,3572,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,EMC,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-483748,0000790703,TECH DATA CORP,5045,technology,10-Q,1-LAF,2012-11-28,2012-11-29 00:00:00+00:00,20121031,2013,Q3,2012Q4,33.0,,,former_or_unmapped,TECD,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001437749-12-012637,0000790715,SIGMA DESIGNS INC,3674,technology,10-Q,2-ACC,2012-12-06,2012-12-07 00:00:00+00:00,20121031,2012,Q3,2012Q4,25.0,,,former_or_unmapped,SIGM,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-449307,0000791915,CYPRESS SEMICONDUCTOR CORP /DE/,3674,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,CY,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-448889,0000800459,HARMAN INTERNATIONAL INDUSTRIES INC /DE/,3651,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2013,Q1,2012Q4,59.0,,,former_or_unmapped,HAR,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000804753-12-000011,0000804753,CERNER CORP /MO/,7373,technology,10-Q,1-LAF,2012-10-26,2012-10-27 00:00:00+00:00,20120930,2012,Q3,2012Q4,66.0,,,former_or_unmapped,CERN,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000808326-12-000126,0000808326,EMCORE CORP,3674,technology,10-K,2-ACC,2012-12-13,2012-12-14 00:00:00+00:00,20120930,2012,FY,2012Q4,18.0,,,former_or_unmapped,EMKR,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000814549-12-000034,0000814549,EBIX INC,7373,technology,10-K/A,2-ACC,2012-12-07,2012-12-08 00:00:00+00:00,20111231,2011,FY,2012Q4,24.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000892626-12-000238,0000825410,LANDAUER INC,3829,technology,10-K,2-ACC,2012-12-12,2012-12-13 00:00:00+00:00,20120930,2012,FY,2012Q4,19.0,,,former_or_unmapped,LDR,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-474194,0000830916,MULTI FINELINE ELECTRONIX INC,3672,technology,10-K,2-ACC,2012-11-16,2012-11-17 00:00:00+00:00,20120930,2012,FY,2012Q4,45.0,,,former_or_unmapped,MFLX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-456710,0000855612,ZIX CORP,7374,technology,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q3,2012Q4,54.0,,,former_or_unmapped,ZIXI,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000859163-12-000052,0000859163,AVX CORP,3670,technology,10-Q,2-ACC,2012-11-07,2012-11-08 00:00:00+00:00,20120930,2012,Q2,2012Q4,54.0,,,former_or_unmapped,AVX,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-444406,0000867374,ELECTRONICS FOR IMAGING INC,3576,technology,10-Q,2-ACC,2012-11-01,2012-11-02 00:00:00+00:00,20120930,2012,Q3,2012Q4,60.0,,,former_or_unmapped,EFII,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000867773-12-000060,0000867773,SUNPOWER CORP,3674,technology,10-Q,1-LAF,2012-11-02,2012-11-03 00:00:00+00:00,20120930,2012,Q3,2012Q4,59.0,,,former_or_unmapped,SPWR,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000870753-12-000024,0000870753,NUMEREX CORP /PA/,3669,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,NMRX,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000877890-12-000099,0000877890,CITRIX SYSTEMS INC,7372,technology,10-Q,1-LAF,2012-11-05,2012-11-06 00:00:00+00:00,20120930,2012,Q3,2012Q4,56.0,,,former_or_unmapped,CTXS,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001104659-12-076322,0000887730,KEMET CORP,3670,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q2,2012Q4,52.0,,,former_or_unmapped,KEM,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000896841-12-000059,0000896841,"AVID TECHNOLOGY, INC.",3861,technology,10-Q,1-LAF,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,AVID,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001437749-12-011398,0000911650,NAVARRE CORP /MN/,5045,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q2,2012Q4,52.0,,,former_or_unmapped,SPDC,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0000913885-12-000046,0000913885,TRIQUINT SEMICONDUCTOR INC,3674,technology,10-Q,1-LAF,2012-11-01,2012-11-02 00:00:00+00:00,20120930,2012,Q3,2012Q4,60.0,,,former_or_unmapped,TQNT,last_filing_instance_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0000914025-12-000086,0000914025,PLANTRONICS INC /CA/,3661,technology,10-Q,1-LAF,2012-11-01,2012-11-02 00:00:00+00:00,20120930,2013,Q2,2012Q4,60.0,,,former_or_unmapped,POLY,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001206774-12-004501,0000915735,STRATASYS INC,3577,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,SSYS,last_filing_instance_xbrl,1,False,True,True
2013-01-01 00:00:00+00:00,0001193125-12-462623,0000915778,DSP GROUP INC /DE/,3674,technology,10-Q,2-ACC,2012-11-09,2012-11-10 00:00:00+00:00,20120930,2012,Q3,2012Q4,52.0,,,former_or_unmapped,DSPG,last_filing_inline_xbrl,1,False,True,False
2013-01-01 00:00:00+00:00,0001193125-12-444092,0000917491,FARO TECHNOLOGIES INC,3829,technology,10-Q,1-LAF,2012-10-31,2012-11-01 00:00:00+00:00,20120930,2012,Q3,2012Q4,61.0,,,former_or_unmapped,FARO,last_filing_inline_xbrl,1,False,True,False
