Date,baseline_equity,recovery_options_equity,recovery_tactical_tilt_equity,baseline_return,recovery_options_return,recovery_tactical_tilt_return,v1_rejected_overlay_equity,v2_rejected_overlay_equity
2025-11-14,3.9918470075086208,4.016522416709309,3.9965235804775046,-0.01296499619431668,-0.013106907062609863,-0.012942951612352593,3.966741997555838,3.9918470075086208
2025-11-21,4.087109615397079,4.101277894087211,4.091396519996049,0.023864293323183627,0.021101706547262733,0.023738866444323437,4.033709791983348,4.087109615397079
2025-11-28,4.083314222924415,4.1164139613201485,4.088336965260283,-0.0009286250748857805,0.0036905734319439,-0.0007478020575157895,4.057361741165045,4.083314222924415
2025-12-05,4.094875931716485,4.127552852711685,4.0999681500813265,0.0028314521393335568,0.0027059696853142245,0.0028449672617194555,4.054970068155092,4.094875931716485
2025-12-12,4.115721881407572,4.148398802402771,4.120814099772413,0.005090740241877834,0.005050437979828848,0.005084417470577751,4.034730554203272,4.115721881407572
2025-12-19,4.182512984298958,4.2151899052941575,4.187605202663799,0.016228283838397806,0.01610045371064639,0.01620823004247507,4.182512984298958,4.182512984298958
2025-12-26,4.145485893499443,4.178162814494643,4.150578111864284,-0.008852833437341001,-0.008784204657780625,-0.008842068200689335,4.145485893499443,4.145485893499443
2026-01-02,4.22029790522664,4.252974826221839,4.225390123591481,0.01804662074583585,0.01790548024305405,0.01802447989434275,4.22029790522664,4.22029790522664
2026-01-09,4.249930165122469,4.282607086117668,4.25502238348731,0.007021366870601842,0.006967419537291963,0.007012905087836474,4.249930165122469,4.249930165122469
2026-01-16,4.351654498703666,4.384331419698865,4.356746717068507,0.023935530615540435,0.02375289900185873,0.0239068856549296,4.351654498703666,4.351654498703666
2026-01-23,4.322907169073902,4.355584090069102,4.3279993874387435,-0.006606068941899523,-0.006556833158324116,-0.006598347688457462,4.322907169073902,4.322907169073902
2026-01-30,4.381897778954526,4.414574699949726,4.386989997319367,0.01364605057972157,0.013543673744039308,0.013629994969923898,4.381897778954526,4.381897778954526
2026-02-06,4.446717095684372,4.479394016679572,4.451809314049213,0.014792521414160209,0.014683026369580743,0.014775350928416309,4.446717095684372,4.446717095684372
2026-02-13,4.464794405340276,4.497471326335476,4.469886623705118,0.004065315887410215,0.004035659642485312,0.0040606657609649766,4.464794405340276,4.464794405340276
2026-02-20,4.50984138881605,4.54251830981125,4.514933607180891,0.01008937464665638,0.010016069076860035,0.010077880552244123,4.50984138881605,4.50984138881605
2026-02-27,4.36672124004831,4.39939816104351,4.371813458413151,-0.031735073681895654,-0.031506785224975076,-0.03169928092411167,4.36672124004831,4.36672124004831
2026-03-06,4.297714923921856,4.330391844917056,4.302807142286698,-0.01580277566004884,-0.015685399138796297,-0.01578436883981349,4.297714923921856,4.297714923921856
2026-03-13,4.1851543664088355,4.217831287404035,4.190246584773677,-0.026190791968654925,-0.025993157558049318,-0.026159796103062405,4.1851543664088355,4.1851543664088355
2026-03-20,4.1812877654688085,4.213964686464008,4.18637998383365,-0.0009238849039980845,-0.0009167272649274194,-0.0009227621481936454,4.1812877654688085,4.1812877654688085
2026-03-27,4.282339855024884,4.315016776020084,4.287432073389725,0.02416769551012843,0.023980288653265847,0.024138298469394526,4.282339855024884,4.282339855024884
2026-04-03,4.35488805191913,4.38756497291433,4.359980270283971,0.016941251593826312,0.016812958247907517,0.016921130329859313,4.35488805191913,4.35488805191913
2026-04-10,4.353593167003814,4.386270087999014,4.358685385368656,-0.0002973405745172464,-0.00029512609461268546,-0.0002969932969975053,4.353593167003814,4.353593167003814
