Date,Ticker,mom_13_4w,mom_26_4w,mom_39_4w,mom_52_4w,multi_mom_equal_observed,multi_mom_equal_score_observed,multi_mom_equal_score_tradable,multi_mom_invvol_observed,multi_mom_invvol_score_observed,multi_mom_invvol_score_tradable,asset_class
2018-05-11,XLB,-0.0015058001060767046,0.008742976751345166,0.10197811687045233,0.12544960386887904,0.05866622434614996,0.0,-0.05882352941176472,0.06070836406940609,0.0,-0.05882352941176472,Equities
2018-05-11,VUG,0.02459287440566671,0.04103369579016669,0.11662900502975715,0.14566426975451052,0.08197996124502527,0.3529411764705883,0.3529411764705883,0.07866048791745035,0.3529411764705883,0.3529411764705883,Equities
2018-05-11,VTV,0.011369543239575508,0.03577071445366409,0.09139869476955442,0.12163442871018737,0.06504334529324535,0.05882352941176472,0.05882352941176472,0.0703495802011545,0.17647058823529416,0.11764705882352944,Equities
2018-05-11,VNQ,0.01666882718401097,-0.09862305033023455,-0.0579672405660655,-0.03937438774089985,-0.044823962863297234,-0.9705882352941176,-0.9705882352941176,-0.04028432650194598,-0.9705882352941176,-0.9705882352941176,REITs
2018-05-11,TLT,0.029360329517518435,-0.015617705087093148,-0.02775553008492826,0.01906335966425088,0.0012626135024369767,-0.4117647058823529,-0.3529411764705882,0.00438001840366031,-0.4117647058823529,-0.2941176470588235,Bonds
2018-05-11,XLY,0.00682324582377225,0.10277702912934239,0.13759056991857044,0.1408058631992566,0.09699917701773542,0.7647058823529411,0.9705882352941178,0.09979294336419002,0.8235294117647058,0.9705882352941178,Equities
2018-05-11,IEF,0.006793130476766329,-0.022964504813409503,-0.03421726332345898,-0.0173702175028988,-0.016939713790750238,-0.7058823529411764,-0.7058823529411764,-0.013471498966186247,-0.7058823529411764,-0.6470588235294117,Bonds
2018-05-11,EEM,0.02477368601420471,0.043225244439587085,0.12513749596301138,0.17696876024574015,0.09252629666563583,0.6470588235294117,0.7647058823529411,0.07877621352844669,0.41176470588235303,0.6470588235294117,Equities
2018-05-11,QQQ,0.035437643099358374,0.05394209601005717,0.14232470357363658,0.17436219664908337,0.10151665983303387,0.8235294117647058,0.6470588235294117,0.09804409374115501,0.7647058823529411,0.7058823529411764,Equities
2018-05-11,EFA,0.032074500037442055,0.03263240262382783,0.08477268821323025,0.11433134536851752,0.06595273406075441,0.11764705882352944,0.0,0.06363733125098707,0.05882352941176472,0.0,Equities
2018-05-11,EWJ,0.019637707463148635,0.02621966700906686,0.1213068803909414,0.1651610039382636,0.08308131470035512,0.41176470588235303,0.588235294117647,0.07995932030373733,0.5294117647058822,0.588235294117647,Equities
2018-05-11,GLD,0.02147952534488362,0.052175347462462884,0.0379509406138101,0.09090126637629314,0.05062676994936244,-0.11764705882352944,0.41176470588235303,0.04612160768094988,-0.11764705882352944,0.41176470588235303,Commodities
2018-05-11,LQD,0.0034827877029766086,-0.011518909824445145,-0.008584761360593163,0.011554914581062281,-0.0012664922252498545,-0.47058823529411764,-0.5294117647058824,-0.0004219219827979078,-0.47058823529411764,-0.5294117647058824,Bonds
2018-05-11,SHY,-0.0007178252893307313,-0.00393884676203049,-0.007438962952530104,-0.00365210584179243,-0.003936935211420939,-0.5294117647058824,-0.4117647058823529,-0.003936935211420939,-0.5294117647058824,-0.4117647058823529,Bonds
2018-05-11,IWM,0.051341972181206286,0.05676614488263998,0.1377239581573675,0.1339968180419393,0.09495722331578826,0.7058823529411764,0.2941176470588236,0.09061867511928517,0.7058823529411764,0.2941176470588236,Equities
2018-05-11,IAU,0.022169416503096118,0.05301791243029652,0.04029008913358423,0.09314135382825928,0.052154692973809036,-0.05882352941176472,0.47058823529411775,0.04740124072644434,-0.05882352941176472,0.47058823529411775,Commodities
2018-05-11,VWO,0.021701652013741635,0.05072947664808192,0.1176883351844209,0.16537763210710965,0.08887427398833853,0.5294117647058822,0.7058823529411764,0.07956262901996355,0.47058823529411775,0.7647058823529411,Equities
2018-05-11,USO,0.14249583330351445,0.18651489493966378,0.35635640652454526,0.36180909050043564,0.2617940563170398,0.9705882352941178,0.9705882352941178,0.24339879836921685,0.9705882352941178,0.9705882352941178,Commodities
2018-05-11,SLV,0.018843401909269364,-0.016927868797372514,-0.030303016005332695,0.007064907675504051,-0.0053306438044829485,-0.5882352941176471,-0.6470588235294117,-0.004533132015051405,-0.5882352941176471,-0.7058823529411764,Commodities
2018-05-11,DBA,0.004782064710673328,-0.023244086171117728,-0.015104330327152082,-0.06293375966643977,-0.024125027863509063,-0.8235294117647058,-0.9705882352941176,-0.024302411219401056,-0.8823529411764706,-0.9705882352941176,Commodities
2018-05-11,UUP,-0.003386935017916315,-0.0398457912409671,-0.022721506946386416,-0.07996157952924221,-0.03647895318362801,-0.9705882352941176,-0.8823529411764706,-0.030763891043390657,-0.9705882352941176,-0.8235294117647058,FX
2018-05-11,MBB,0.0038762663896569904,-0.011917491441213013,-0.012708185362916846,-0.0029508122244376045,-0.005925055659727618,-0.6470588235294117,-0.5882352941176471,-0.0047795458408852,-0.6470588235294117,-0.47058823529411764,Bonds
2018-05-11,HYG,0.023982025567491627,0.011250024625204302,0.02134035172173765,0.026735438716287696,0.02082696015768032,-0.23529411764705888,-0.2941176470588235,0.020794055191887355,-0.23529411764705888,-0.3529411764705882,Bonds
2018-05-11,BIL,0.002231879526265912,0.005019578916172218,0.006999109051428309,0.009292558984934418,0.005885781619700214,-0.3529411764705882,-0.17647058823529416,0.005885781619700214,-0.3529411764705882,-0.11764705882352944,Bonds
2018-05-11,VEA,0.03157257364672361,0.03263600973214187,0.0922005251152278,0.12711832451708127,0.07088185825279364,0.17647058823529416,0.11764705882352944,0.06762585094056174,0.11764705882352944,0.05882352941176472,Equities
2018-05-11,PDBC,0.07269489261173434,0.05190200483463192,0.16337914623031535,0.18084070996006285,0.11720418840918612,0.8823529411764706,0.8235294117647058,0.11640501093517096,0.9705882352941178,0.8823529411764706,Commodities
2018-05-18,TIP,0.007790570821643694,-0.006771210866801769,-0.0011559767530548992,0.00024744274399135513,2.770648644459528e-05,-0.4117647058823529,-0.2941176470588235,0.0001782219346061896,-0.4117647058823529,-0.2941176470588235,Bonds
2018-05-18,SPY,-0.019890212304707555,0.043380018623660144,0.1140093164950331,0.1401103254398155,0.0694023620634503,0.3529411764705883,0.23529411764705888,0.07226227735710494,0.2941176470588236,0.23529411764705888,Equities
2018-05-18,XLV,-0.035494484401732196,0.018066600664309096,0.0642586978823696,0.1107799966102685,0.03940270268880375,-0.05882352941176472,-0.17647058823529416,0.03304929186081578,-0.05882352941176472,-0.17647058823529416,Equities
2018-05-18,XLU,0.01138860994972779,-0.08325902517714145,-0.054063562638205775,-0.002077694583471179,-0.032002918112272655,-0.8823529411764706,-0.8823529411764706,-0.026564503611117743,-0.8823529411764706,-0.8235294117647058,Equities
2018-05-18,XLP,-0.08680560608678067,-0.0659065734157962,-0.06753600466291831,-0.06289250826579396,-0.07078517310782229,-0.9705882352941176,-0.7647058823529411,-0.07076567958334934,-0.9705882352941176,-0.7647058823529411,Equities
2018-05-18,XLK,-0.011355496958739164,0.05232468581715821,0.17229611688063162,0.21601204103596916,0.10731933669375496,0.7647058823529411,0.9705882352941178,0.1015408203049639,0.7647058823529411,0.8823529411764706,Equities
2018-05-18,XLI,-0.01792362691356586,0.08251111938936484,0.14171290866287234,0.16428188246113384,0.09264557089995129,0.5294117647058822,0.2941176470588236,0.09558145959303618,0.7058823529411764,0.2941176470588236,Equities
2018-05-18,XLF,-0.034455634216328246,0.07459603997715814,0.14657470493143165,0.21356031919124763,0.10006885747087729,0.7058823529411764,0.588235294117647,0.09393308306122328,0.6470588235294117,0.588235294117647,Equities
2018-05-18,XLE,0.08370355182101652,0.10208306290291436,0.2081527277571522,0.11354896226262556,0.12687207618592716,0.9705882352941178,0.47058823529411775,0.12219148532369214,0.9705882352941178,0.6470588235294117,Equities
2018-05-18,XLB,-0.020743504728576556,0.020680070217503843,0.11406470399639912,0.14639125138747056,0.06509813021819924,0.23529411764705888,0.0,0.06766192984377463,0.23529411764705888,0.0,Equities
2018-05-18,VUG,-0.01840397413913808,0.04571293189593506,0.12602652933062664,0.15320450140062292,0.07663499712201163,0.41176470588235303,0.3529411764705883,0.07347422976636525,0.41176470588235303,0.3529411764705883,Equities
2018-05-18,VTV,-0.020734410535877434,0.04385389280507179,0.10816175823654373,0.13424208610425414,0.06638083165249806,0.2941176470588236,0.05882352941176472,0.07273942814245435,0.3529411764705883,0.17647058823529416,Equities
2018-05-18,VNQ,-0.006905918606002204,-0.10303048707952722,-0.06668730932095002,-0.05777259592754225,-0.05859907773350542,-0.9705882352941176,-0.9705882352941176,-0.05470591028499105,-0.9705882352941176,-0.9705882352941176,REITs
2018-05-18,TLT,0.0020431721159481775,-0.05296036641419399,-0.048806913855109935,-0.02022935015451799,-0.029988364576968435,-0.8235294117647058,-0.4117647058823529,-0.026518702943328136,-0.8235294117647058,-0.4117647058823529,Bonds
2018-05-18,XLY,-0.014379245587725631,0.10791849595213843,0.17848578890413358,0.16883501312653904,0.11021501309877135,0.8235294117647058,0.7647058823529411,0.11503773230438208,0.8823529411764706,0.8235294117647058,Equities
2018-05-18,IEF,-0.0010672228975006082,-0.03577266683994684,-0.043904110509995764,-0.03486160379297387,-0.028901401010104272,-0.7647058823529411,-0.7058823529411764,-0.02486447746540285,-0.7647058823529411,-0.7058823529411764,Bonds
2018-05-18,EEM,-0.04602368713009375,0.024694418390870387,0.09860764405161904,0.17128785829357285,0.06214155840149213,0.17647058823529416,0.6470588235294117,0.0460031127288625,0.0,0.41176470588235303,Equities
2018-05-18,QQQ,-0.014528941456981248,0.05815714552327367,0.15598551546880346,0.18764214859878448,0.09681396703347009,0.588235294117647,0.8235294117647058,0.09184287179832043,0.588235294117647,0.7647058823529411,Equities
2018-05-18,EFA,-0.005180408002971371,0.041990025471521086,0.08480949368342383,0.10370601077666985,0.05633128048216085,0.0,0.11764705882352944,0.053144749381732526,0.11764705882352944,0.05882352941176472,Equities
2018-05-18,EWJ,-0.014772806099156433,0.04092852102713729,0.12198514507294433,0.1590102590157798,0.07678777975417625,0.47058823529411775,0.41176470588235303,0.07422638052055351,0.47058823529411775,0.5294117647058822,Equities
2018-05-18,GLD,-0.01039388746929193,0.030685305423551856,0.03540469414238423,0.06055272726250349,0.029062209839786912,-0.17647058823529416,-0.11764705882352944,0.023324928387111348,-0.17647058823529416,-0.11764705882352944,Commodities
2018-05-18,LQD,-0.012921542672095887,-0.0287286005668711,-0.02251240822124634,-0.009156367512520358,-0.01832972974318342,-0.5882352941176471,-0.47058823529411764,-0.01754238807829807,-0.6470588235294117,-0.47058823529411764,Bonds
2018-05-18,SHY,-3.0603350520408412e-06,-0.004543763672934742,-0.008162850709125924,-0.00567309801078042,-0.004595693181973282,-0.47058823529411764,-0.5294117647058824,-0.004595693181973282,-0.47058823529411764,-0.5294117647058824,Bonds
2018-05-18,IWM,0.016754462107919865,0.054226142130122446,0.16275379968531278,0.15824793468365428,0.09799558465175234,0.6470588235294117,0.7058823529411764,0.09105891072275774,0.5294117647058822,0.7058823529411764,Equities
2018-05-18,IAU,-0.010038619023600814,0.0313756540686525,0.036378319598084685,0.061258259585413866,0.02974340355713756,-0.11764705882352944,-0.05882352941176472,0.023951796534217588,-0.11764705882352944,-0.05882352941176472,Commodities
2018-05-18,VWO,-0.04286367073992736,0.03519816805149567,0.09211580952661325,0.1621756463821422,0.06165648830508094,0.11764705882352944,0.5294117647058822,0.05242892641946059,0.05882352941176472,0.47058823529411775,Equities
2018-05-18,USO,0.11066234837599209,0.21145370377683603,0.37913737529895575,0.31202295807218006,0.253319096380991,0.9705882352941178,0.9705882352941178,0.2259756219518433,0.9705882352941178,0.9705882352941178,Commodities
2018-05-18,SLV,0.025429092827132127,-0.011036193198635469,0.0018632781730492098,0.011919672859786345,0.007043962665333053,-0.2941176470588235,-0.5882352941176471,0.006977212878550338,-0.2941176470588235,-0.5882352941176471,Commodities
2018-05-18,DBA,-0.00632555303994764,-0.012054493684517498,0.00964120782625244,-0.06867584263811921,-0.019353670384082977,-0.6470588235294117,-0.8235294117647058,-0.01920930660216189,-0.7058823529411764,-0.8823529411764706,Commodities
2018-05-18,UUP,0.01846282191774673,-0.02455422909344751,-0.01931628143970554,-0.053712642123863064,-0.019780082684817346,-0.7058823529411764,-0.9705882352941176,-0.014403235395165519,-0.5882352941176471,-0.9705882352941176,FX
2018-05-18,MBB,-0.00036244367663085253,-0.018124381818570567,-0.01780061319165116,-0.01124221298140271,-0.011882412917063823,-0.5294117647058824,-0.6470588235294117,-0.010669524400171715,-0.5294117647058824,-0.6470588235294117,Bonds
2018-05-18,HYG,0.0015502649784475686,0.0024190725178825367,0.014978605588585214,0.019657739729610713,0.009651420703631508,-0.23529411764705888,-0.23529411764705888,0.007473890085453034,-0.23529411764705888,-0.23529411764705888,Bonds
2018-05-18,BIL,0.0023425026854249076,0.0053500217361581726,0.007550566674536352,0.009403653369835174,0.006161686116488652,-0.3529411764705882,-0.3529411764705882,0.006161686116488652,-0.3529411764705882,-0.3529411764705882,Bonds
2018-05-18,VEA,-0.004428113639325049,0.04010270237221403,0.09193392618826124,0.11725762497045045,0.061216534972900166,0.05882352941176472,0.17647058823529416,0.057418569733008365,0.17647058823529416,0.11764705882352944,Equities
2018-05-18,PDBC,0.05338694781321296,0.07245548956241321,0.17402878635480246,0.15835606867889962,0.11455682310233206,0.8823529411764706,0.8823529411764706,0.10804468565261925,0.8235294117647058,0.9705882352941178,Commodities
2018-05-25,TIP,0.008144771914364801,-0.005707813089053992,-0.000875489552739861,0.0031568038564528944,0.0011795682822559606,-0.4117647058823529,-0.4117647058823529,0.0012589028111602877,-0.4117647058823529,-0.4117647058823529,Bonds
2018-05-25,SPY,-0.025781501345389035,0.03316749718592549,0.10537486689803655,0.12386278301885056,0.05915591143935589,0.41176470588235303,0.3529411764705883,0.062064572863376834,0.41176470588235303,0.2941176470588236,Equities
2018-05-25,XLV,-0.017538292479969075,0.02933375867410848,0.07002454430474847,0.11759013276297758,0.049852535815466364,0.23529411764705888,-0.05882352941176472,0.0444163959718689,0.11764705882352944,-0.05882352941176472,Equities
2018-05-25,XLU,0.0349898071684589,-0.05874189651382977,-0.038834418440835905,0.0005366539488635969,-0.015512463459335796,-0.6470588235294117,-0.8823529411764706,-0.009022927632542126,-0.5882352941176471,-0.8823529411764706,Equities
2018-05-25,XLP,-0.06062217965702943,-0.06089793565622381,-0.05327476892737326,-0.07687521461083469,-0.0629175247128653,-0.9705882352941176,-0.9705882352941176,-0.06291186978295549,-0.9705882352941176,-0.9705882352941176,Equities
2018-05-25,XLK,-0.03212566867820699,0.02856717207671089,0.15389271561066753,0.18566611679475242,0.08400008395098096,0.7058823529411764,0.7647058823529411,0.08011308610053719,0.7647058823529411,0.7647058823529411,Equities
2018-05-25,XLI,-0.05400380224790302,0.03464780387159072,0.0995858881141114,0.10626496019225584,0.046623712482513735,0.11764705882352944,0.5294117647058822,0.04887164483979273,0.23529411764705888,0.7058823529411764,Equities
2018-05-25,XLF,-0.045300870947960314,0.06521483580425302,0.13044794446800667,0.1924474850883351,0.08570234860315862,0.7647058823529411,0.7058823529411764,0.07975651880102132,0.7058823529411764,0.6470588235294117,Equities
2018-05-25,XLE,0.08060425570818719,0.10254327984760803,0.20359004146102633,0.14619722674350277,0.13323370094008108,0.9705882352941178,0.9705882352941178,0.13125442026254633,0.9705882352941178,0.9705882352941178,Equities
2018-05-25,XLB,-0.053994555751369466,-0.009772487872663826,0.0762230178504677,0.11190738846624715,0.03109084067317039,-0.05882352941176472,0.23529411764705888,0.0339299543974537,0.0,0.23529411764705888,Equities
2018-05-25,VUG,-0.030335088140035826,0.02982223521996019,0.11588028076771462,0.13003860811342527,0.06135150899026606,0.47058823529411775,0.41176470588235303,0.05954549216701464,0.3529411764705883,0.41176470588235303,Equities
2018-05-25,VTV,-0.021093482544943032,0.03781714846389539,0.09833448063081995,0.12142016180793114,0.05911957708942586,0.3529411764705883,0.2941176470588236,0.06492475237648146,0.47058823529411775,0.3529411764705883,Equities
2018-05-25,VNQ,0.029260883792841863,-0.07795412477551822,-0.05591749994419015,-0.03352424945599908,-0.034533747595716396,-0.9705882352941176,-0.9705882352941176,-0.029514934922962657,-0.9705882352941176,-0.9705882352941176,REITs
