Date,Ticker,xsmom_raw_return_52_4w,xsmom_raw_rank,xsmom_score_observed,xsmom_score_tradable,xsmom_bucket_observed,xsmom_asset_class_neutral_observed,xsmom_asset_class_neutral_tradable,asset_class
2016-07-29,PDBC,-0.02058507837557133,12.0,-0.3529411764705882,-0.5882352941176471,Middle,-0.6,-0.6,Commodities
2016-08-05,TIP,0.05726852407148453,23.0,0.2941176470588236,0.41176470588235303,Middle,0.1428571428571428,0.1428571428571428,Bonds
2016-08-05,SPY,0.044774311314855764,20.0,0.11764705882352944,0.0,Middle,0.22222222222222232,0.22222222222222232,Equities
2016-08-05,XLV,-0.006413602795057094,11.0,-0.4117647058823529,-0.5294117647058824,Middle,-0.2222222222222222,-0.2222222222222222,Equities
2016-08-05,XLU,0.22615240342739917,32.0,0.8235294117647058,0.9705882352941178,Top,1.0,1.0,Equities
2016-08-05,XLP,0.13823434365161757,29.0,0.6470588235294117,0.6470588235294117,Top,0.8888888888888888,0.8888888888888888,Equities
2016-08-05,XLK,0.0682535024705,25.0,0.41176470588235303,0.3529411764705883,Middle,0.6666666666666667,0.6666666666666667,Equities
2016-08-05,XLI,0.0897072095738547,27.0,0.5294117647058822,0.47058823529411775,Middle,0.7777777777777777,0.7777777777777777,Equities
2016-08-05,XLF,-0.07128027010577309,5.0,-0.7647058823529411,-0.7647058823529411,Bottom,-0.6666666666666667,-0.6666666666666667,Equities
2016-08-05,XLE,0.04095376405586415,19.0,0.05882352941176472,0.05882352941176472,Middle,0.11111111111111116,0.33333333333333326,Equities
2016-08-05,XLB,0.061009608710622665,24.0,0.3529411764705883,0.17647058823529416,Middle,0.5555555555555556,0.4444444444444444,Equities
2016-08-05,VUG,0.01963559464781217,16.0,-0.11764705882352944,-0.2941176470588235,Middle,0.0,0.0,Equities
2016-08-05,VTV,0.05632999053325949,22.0,0.23529411764705888,0.2941176470588236,Middle,0.4444444444444444,0.5555555555555556,Equities
2016-08-05,VNQ,0.19088417891314458,31.0,0.7647058823529411,0.7058823529411764,Top,,,REITs
2016-08-05,TLT,0.18105324469623274,30.0,0.7058823529411764,0.7647058823529411,Top,1.0,1.0,Bonds
2016-08-05,XLY,0.04602289207261845,21.0,0.17647058823529416,-0.23529411764705888,Middle,0.33333333333333326,0.11111111111111116,Equities
2016-08-05,IEF,0.08700656820461372,26.0,0.47058823529411775,0.5294117647058822,Middle,0.4285714285714286,0.4285714285714286,Bonds
2016-08-05,EEM,-0.027191818573147786,8.0,-0.5882352941176471,-0.5882352941176471,Middle,-0.4444444444444444,-0.33333333333333337,Equities
2016-08-05,QQQ,0.011071593620281428,14.0,-0.23529411764705888,-0.4117647058823529,Middle,-0.11111111111111116,-0.11111111111111116,Equities
2016-08-05,EFA,-0.11962457086990474,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2016-08-05,EWJ,-0.09222732725650928,4.0,-0.8235294117647058,-0.8823529411764706,Bottom,-0.7777777777777778,-0.8888888888888888,Equities
2016-08-05,GLD,0.24720499158506581,33.0,0.8823529411764706,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2016-08-05,LQD,0.10762110020635252,28.0,0.588235294117647,0.588235294117647,Middle,0.7142857142857142,0.7142857142857142,Bonds
2016-08-05,SHY,0.012416096284927569,15.0,-0.17647058823529416,-0.11764705882352944,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2016-08-05,IWM,-0.010387626548392315,10.0,-0.47058823529411764,-0.7058823529411764,Middle,-0.33333333333333337,-0.5555555555555556,Equities
2016-08-05,IAU,0.24810603991000413,34.0,0.9705882352941178,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2016-08-05,VWO,-0.031057789214496645,6.0,-0.7058823529411764,-0.6470588235294117,Bottom,-0.5555555555555556,-0.4444444444444444,Equities
2016-08-05,USO,-0.2561813453580133,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Commodities
2016-08-05,SLV,0.3621544848343814,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2016-08-05,DBA,-0.0032557926885592448,12.0,-0.3529411764705882,0.11764705882352944,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2016-08-05,UUP,-0.023119175473481635,9.0,-0.5294117647058824,-0.47058823529411764,Middle,,,FX
2016-08-05,MBB,0.036238373570089966,17.0,-0.05882352941176472,0.23529411764705888,Middle,-0.4285714285714286,-0.1428571428571429,Bonds
2016-08-05,HYG,0.040652222002792726,18.0,0.0,-0.05882352941176472,Middle,-0.1428571428571429,-0.4285714285714286,Bonds
2016-08-05,BIL,0.00021853862541476587,13.0,-0.2941176470588235,-0.17647058823529416,Middle,-1.0,-1.0,Bonds
2016-08-05,VEA,-0.10076041300416894,3.0,-0.8823529411764706,-0.8235294117647058,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2016-08-05,PDBC,-0.030218332939602077,7.0,-0.6470588235294117,-0.3529411764705882,Bottom,-0.6,-0.6,Commodities
2016-08-12,TIP,0.050577330447189706,21.0,0.17647058823529416,0.2941176470588236,Middle,0.1428571428571428,0.1428571428571428,Bonds
2016-08-12,SPY,0.05295398500539994,22.0,0.23529411764705888,0.11764705882352944,Middle,0.33333333333333326,0.22222222222222232,Equities
2016-08-12,XLV,-0.0019509194141010822,8.0,-0.5882352941176471,-0.4117647058823529,Middle,-0.5555555555555556,-0.2222222222222222,Equities
2016-08-12,XLU,0.18212600155088032,32.0,0.8235294117647058,0.8235294117647058,Top,1.0,1.0,Equities
2016-08-12,XLP,0.13843860895832494,29.0,0.6470588235294117,0.6470588235294117,Top,0.8888888888888888,0.8888888888888888,Equities
2016-08-12,XLK,0.08185060006213951,25.0,0.41176470588235303,0.41176470588235303,Middle,0.5555555555555556,0.6666666666666667,Equities
2016-08-12,XLI,0.1033271233103914,28.0,0.588235294117647,0.5294117647058822,Middle,0.7777777777777777,0.7777777777777777,Equities
2016-08-12,XLF,-0.0488553538175841,5.0,-0.7647058823529411,-0.7647058823529411,Bottom,-0.6666666666666667,-0.6666666666666667,Equities
2016-08-12,XLE,0.028865348409987,17.0,-0.05882352941176472,0.05882352941176472,Middle,0.11111111111111116,0.11111111111111116,Equities
2016-08-12,XLB,0.09007760198742054,26.0,0.47058823529411775,0.3529411764705883,Middle,0.6666666666666667,0.5555555555555556,Equities
2016-08-12,VUG,0.024219565483521555,15.0,-0.17647058823529416,-0.11764705882352944,Middle,-0.11111111111111116,0.0,Equities
2016-08-12,VTV,0.06732307420909556,23.0,0.2941176470588236,0.23529411764705888,Middle,0.4444444444444444,0.4444444444444444,Equities
2016-08-12,VNQ,0.17942679347035928,31.0,0.7647058823529411,0.7647058823529411,Top,,,REITs
2016-08-12,TLT,0.14169272156524837,30.0,0.7058823529411764,0.7058823529411764,Top,1.0,1.0,Bonds
2016-08-12,XLY,0.04962044301104185,20.0,0.11764705882352944,0.17647058823529416,Middle,0.22222222222222232,0.33333333333333326,Equities
2016-08-12,IEF,0.07075917840284385,24.0,0.3529411764705883,0.47058823529411775,Middle,0.4285714285714286,0.4285714285714286,Bonds
2016-08-12,EEM,0.028172588573382784,16.0,-0.11764705882352944,-0.5882352941176471,Middle,0.0,-0.4444444444444444,Equities
2016-08-12,QQQ,0.022966372307814398,14.0,-0.23529411764705888,-0.23529411764705888,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2016-08-12,EFA,-0.08372623346552865,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2016-08-12,EWJ,-0.06646194506439951,3.0,-0.8823529411764706,-0.8235294117647058,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2016-08-12,GLD,0.18708468085388952,33.0,0.8823529411764706,0.8823529411764706,Top,0.19999999999999996,0.19999999999999996,Commodities
2016-08-12,LQD,0.10022999663543497,27.0,0.5294117647058822,0.588235294117647,Middle,0.7142857142857142,0.7142857142857142,Bonds
2016-08-12,SHY,0.010159692970057144,11.0,-0.4117647058823529,-0.17647058823529416,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2016-08-12,IWM,0.010224896760798075,12.0,-0.3529411764705882,-0.47058823529411764,Middle,-0.4444444444444444,-0.33333333333333337,Equities
2016-08-12,IAU,0.1892393332453972,34.0,0.9705882352941178,0.9705882352941178,Top,0.6000000000000001,0.6000000000000001,Commodities
2016-08-12,VWO,0.019973500943685663,13.0,-0.2941176470588235,-0.7058823529411764,Middle,-0.33333333333333337,-0.5555555555555556,Equities
2016-08-12,USO,-0.21443888842610204,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Commodities
2016-08-12,SLV,0.31134018375173644,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2016-08-12,DBA,-0.0009362788147518897,9.0,-0.5294117647058824,-0.3529411764705882,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2016-08-12,UUP,-0.011093471842299474,7.0,-0.6470588235294117,-0.5294117647058824,Bottom,,,FX
2016-08-12,MBB,0.0328442808779168,18.0,0.0,-0.05882352941176472,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2016-08-12,HYG,0.04511566002490652,19.0,0.05882352941176472,0.0,Middle,-0.1428571428571429,-0.1428571428571429,Bonds
2016-08-12,BIL,0.00043810028262769585,10.0,-0.47058823529411764,-0.2941176470588235,Middle,-1.0,-1.0,Bonds
2016-08-12,VEA,-0.06492275808158932,4.0,-0.8235294117647058,-0.8823529411764706,Bottom,-0.7777777777777778,-0.8888888888888888,Equities
2016-08-12,PDBC,-0.02749720719535209,6.0,-0.7058823529411764,-0.6470588235294117,Bottom,-0.6,-0.6,Commodities
2016-08-19,TIP,0.0433956586828248,12.0,-0.3529411764705882,0.17647058823529416,Middle,-0.1428571428571429,0.1428571428571428,Bonds
2016-08-19,SPY,0.12192412005140785,22.0,0.23529411764705888,0.23529411764705888,Middle,0.11111111111111116,0.33333333333333326,Equities
2016-08-19,XLV,0.06216357864463595,14.0,-0.23529411764705888,-0.5882352941176471,Middle,-0.5555555555555556,-0.5555555555555556,Equities
2016-08-19,XLU,0.21324718194117165,33.0,0.8823529411764706,0.8235294117647058,Top,1.0,1.0,Equities
2016-08-19,XLP,0.19260215380736523,32.0,0.8235294117647058,0.6470588235294117,Top,0.8888888888888888,0.8888888888888888,Equities
2016-08-19,XLK,0.1811971542436095,31.0,0.7647058823529411,0.41176470588235303,Top,0.7777777777777777,0.5555555555555556,Equities
2016-08-19,XLI,0.15798675195091905,30.0,0.7058823529411764,0.588235294117647,Top,0.6666666666666667,0.7777777777777777,Equities
2016-08-19,XLF,0.022833625750942943,10.0,-0.47058823529411764,-0.7647058823529411,Middle,-0.6666666666666667,-0.6666666666666667,Equities
2016-08-19,XLE,0.10872008299700764,19.0,0.05882352941176472,-0.05882352941176472,Middle,-0.2222222222222222,0.11111111111111116,Equities
2016-08-19,XLB,0.15109340444492836,29.0,0.6470588235294117,0.47058823529411775,Top,0.5555555555555556,0.6666666666666667,Equities
2016-08-19,VUG,0.0968400155490059,17.0,-0.05882352941176472,-0.17647058823529416,Middle,-0.33333333333333337,-0.11111111111111116,Equities
2016-08-19,VTV,0.1343155123499895,26.0,0.47058823529411775,0.2941176470588236,Middle,0.4444444444444444,0.4444444444444444,Equities
2016-08-19,VNQ,0.22663952171064317,34.0,0.9705882352941178,0.7647058823529411,Top,,,REITs
2016-08-19,TLT,0.12297020302980144,24.0,0.3529411764705883,0.7058823529411764,Middle,1.0,1.0,Bonds
2016-08-19,XLY,0.11455056806025876,20.0,0.11764705882352944,0.11764705882352944,Middle,-0.11111111111111116,0.22222222222222232,Equities
2016-08-19,IEF,0.05882211353221711,13.0,-0.2941176470588235,0.3529411764705883,Middle,0.1428571428571428,0.4285714285714286,Bonds
2016-08-19,EEM,0.12420134229575419,25.0,0.41176470588235303,-0.11764705882352944,Middle,0.33333333333333326,0.0,Equities
2016-08-19,QQQ,0.12225304646704505,23.0,0.2941176470588236,-0.23529411764705888,Middle,0.22222222222222232,-0.2222222222222222,Equities
2016-08-19,EFA,-0.0199619421064694,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2016-08-19,EWJ,0.010151232445459568,8.0,-0.5882352941176471,-0.8823529411764706,Middle,-0.7777777777777778,-0.8888888888888888,Equities
2016-08-19,GLD,0.13695673172740075,27.0,0.5294117647058822,0.8823529411764706,Middle,0.19999999999999996,0.19999999999999996,Commodities
2016-08-19,LQD,0.0968575636633624,18.0,0.0,0.5294117647058822,Middle,0.7142857142857142,0.7142857142857142,Bonds
2016-08-19,SHY,0.008610795843259078,7.0,-0.6470588235294117,-0.4117647058823529,Bottom,-0.7142857142857143,-0.7142857142857143,Bonds
2016-08-19,IWM,0.0632163592012811,16.0,-0.11764705882352944,-0.3529411764705882,Middle,-0.4444444444444444,-0.4444444444444444,Equities
2016-08-19,IAU,0.1392857541235133,28.0,0.588235294117647,0.9705882352941178,Middle,0.6000000000000001,0.6000000000000001,Commodities
2016-08-19,VWO,0.11914949117980878,21.0,0.17647058823529416,-0.2941176470588235,Middle,0.0,-0.33333333333333337,Equities
2016-08-19,USO,-0.21239603652075378,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Commodities
2016-08-19,SLV,0.27789189014533244,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2016-08-19,DBA,-0.0057554034928311015,4.0,-0.8235294117647058,-0.5294117647058824,Bottom,-0.19999999999999996,-0.19999999999999996,Commodities
2016-08-19,UUP,0.01653215542205455,9.0,-0.5294117647058824,-0.6470588235294117,Middle,,,FX
2016-08-19,MBB,0.029072178084519562,11.0,-0.4117647058823529,0.0,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2016-08-19,HYG,0.06302806438718478,15.0,-0.17647058823529416,0.05882352941176472,Middle,0.4285714285714286,-0.1428571428571429,Bonds
2016-08-19,BIL,0.00043769517342728825,5.0,-0.7647058823529411,-0.47058823529411764,Bottom,-1.0,-1.0,Bonds
2016-08-19,VEA,0.0007039223181737331,6.0,-0.7058823529411764,-0.8235294117647058,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2016-08-19,PDBC,-0.013805319193465393,3.0,-0.8823529411764706,-0.7058823529411764,Bottom,-0.6,-0.6,Commodities
2016-08-26,TIP,0.05518800024894843,13.0,-0.2941176470588235,-0.3529411764705882,Middle,0.1428571428571428,-0.1428571428571429,Bonds
2016-08-26,SPY,0.1131454644302674,24.0,0.3529411764705883,0.23529411764705888,Middle,0.33333333333333326,0.11111111111111116,Equities
2016-08-26,XLV,0.06365408522441296,15.0,-0.17647058823529416,-0.23529411764705888,Middle,-0.4444444444444444,-0.5555555555555556,Equities
2016-08-26,XLU,0.2513048175727921,33.0,0.8823529411764706,0.8823529411764706,Top,1.0,1.0,Equities
2016-08-26,XLP,0.17713889359832713,29.0,0.6470588235294117,0.8235294117647058,Top,0.8888888888888888,0.8888888888888888,Equities
2016-08-26,XLK,0.1665100228981231,28.0,0.588235294117647,0.7647058823529411,Middle,0.7777777777777777,0.7777777777777777,Equities
2016-08-26,XLI,0.14655894476681186,27.0,0.5294117647058822,0.7058823529411764,Middle,0.6666666666666667,0.6666666666666667,Equities
2016-08-26,XLF,0.02197029095794023,10.0,-0.47058823529411764,-0.47058823529411764,Middle,-0.6666666666666667,-0.6666666666666667,Equities
2016-08-26,XLE,0.05604604114495193,14.0,-0.23529411764705888,0.05882352941176472,Middle,-0.5555555555555556,-0.2222222222222222,Equities
2016-08-26,XLB,0.1409723453143843,26.0,0.47058823529411775,0.6470588235294117,Middle,0.5555555555555556,0.5555555555555556,Equities
2016-08-26,VUG,0.08694373816911027,18.0,0.0,-0.05882352941176472,Middle,-0.2222222222222222,-0.33333333333333337,Equities
2016-08-26,VTV,0.1255975511908265,25.0,0.41176470588235303,0.47058823529411775,Middle,0.4444444444444444,0.4444444444444444,Equities
2016-08-26,VNQ,0.27506134932225,34.0,0.9705882352941178,0.9705882352941178,Top,,,REITs
2016-08-26,TLT,0.18311556659631645,30.0,0.7058823529411764,0.3529411764705883,Top,1.0,1.0,Bonds
2016-08-26,XLY,0.09711861298222568,19.0,0.05882352941176472,0.11764705882352944,Middle,-0.11111111111111116,-0.11111111111111116,Equities
2016-08-26,IEF,0.07891819979472592,17.0,-0.05882352941176472,-0.2941176470588235,Middle,0.4285714285714286,0.1428571428571428,Bonds
2016-08-26,EEM,0.09719480458122853,20.0,0.11764705882352944,0.41176470588235303,Middle,0.0,0.33333333333333326,Equities
2016-08-26,QQQ,0.10316550848642358,22.0,0.23529411764705888,0.2941176470588236,Middle,0.22222222222222232,0.22222222222222232,Equities
2016-08-26,EFA,-0.011032589253343827,5.0,-0.7647058823529411,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2016-08-26,EWJ,-0.005356669338733244,6.0,-0.7058823529411764,-0.5882352941176471,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2016-08-26,GLD,0.1865685312664105,31.0,0.7647058823529411,0.5294117647058822,Top,0.19999999999999996,0.19999999999999996,Commodities
2016-08-26,LQD,0.10894763973500421,23.0,0.2941176470588236,0.0,Middle,0.7142857142857142,0.7142857142857142,Bonds
2016-08-26,SHY,0.010867173587805645,9.0,-0.5294117647058824,-0.6470588235294117,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2016-08-26,IWM,0.06367696084565688,16.0,-0.11764705882352944,-0.11764705882352944,Middle,-0.33333333333333337,-0.4444444444444444,Equities
2016-08-26,IAU,0.1890411584068743,32.0,0.8235294117647058,0.588235294117647,Top,0.6000000000000001,0.6000000000000001,Commodities
2016-08-26,VWO,0.09934967211842394,21.0,0.17647058823529416,0.17647058823529416,Middle,0.11111111111111116,0.0,Equities
2016-08-26,USO,-0.34408601116811577,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Commodities
2016-08-26,SLV,0.3900862266820808,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2016-08-26,DBA,-0.013888933167638728,4.0,-0.8235294117647058,-0.8235294117647058,Bottom,-0.19999999999999996,-0.19999999999999996,Commodities
2016-08-26,UUP,-0.017131390171811423,3.0,-0.8823529411764706,-0.5294117647058824,Bottom,,,FX
2016-08-26,MBB,0.03282606932170018,11.0,-0.4117647058823529,-0.4117647058823529,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2016-08-26,HYG,0.042672007255727396,12.0,-0.3529411764705882,-0.17647058823529416,Middle,-0.1428571428571429,0.4285714285714286,Bonds
2016-08-26,BIL,0.00021910866430618903,7.0,-0.6470588235294117,-0.7647058823529411,Bottom,-1.0,-1.0,Bonds
2016-08-26,VEA,0.007875814570306172,8.0,-0.5882352941176471,-0.7058823529411764,Middle,-0.7777777777777778,-0.8888888888888888,Equities
2016-08-26,PDBC,-0.0668538137884136,2.0,-0.9705882352941176,-0.8823529411764706,Bottom,-0.6,-0.6,Commodities
2016-09-02,TIP,0.052947002488135775,11.0,-0.4117647058823529,-0.2941176470588235,Middle,0.1428571428571428,0.1428571428571428,Bonds
2016-09-02,SPY,0.15743615627228924,23.0,0.2941176470588236,0.3529411764705883,Middle,0.11111111111111116,0.33333333333333326,Equities
2016-09-02,XLV,0.11271358612227989,18.0,0.0,-0.17647058823529416,Middle,-0.33333333333333337,-0.4444444444444444,Equities
2016-09-02,XLU,0.2830521157032231,33.0,0.8823529411764706,0.8823529411764706,Top,1.0,1.0,Equities
2016-09-02,XLP,0.20305414380423015,31.0,0.7647058823529411,0.6470588235294117,Top,0.7777777777777777,0.8888888888888888,Equities
2016-09-02,XLK,0.22066338828369392,32.0,0.8235294117647058,0.588235294117647,Top,0.8888888888888888,0.7777777777777777,Equities
2016-09-02,XLI,0.1836867563619815,27.0,0.5294117647058822,0.5294117647058822,Middle,0.5555555555555556,0.6666666666666667,Equities
2016-09-02,XLF,0.08286815750134302,14.0,-0.23529411764705888,-0.47058823529411764,Middle,-0.6666666666666667,-0.6666666666666667,Equities
2016-09-02,XLE,0.09091717286823853,16.0,-0.11764705882352944,-0.23529411764705888,Middle,-0.5555555555555556,-0.5555555555555556,Equities
2016-09-02,XLB,0.18497308544498803,28.0,0.588235294117647,0.47058823529411775,Middle,0.6666666666666667,0.5555555555555556,Equities
2016-09-02,VUG,0.1285190309564581,20.0,0.11764705882352944,0.0,Middle,-0.11111111111111116,-0.2222222222222222,Equities
2016-09-02,VTV,0.16973681806273166,25.0,0.41176470588235303,0.41176470588235303,Middle,0.33333333333333326,0.4444444444444444,Equities
2016-09-02,VNQ,0.3072512327357606,34.0,0.9705882352941178,0.9705882352941178,Top,,,REITs
2016-09-02,TLT,0.14995711629762654,21.0,0.17647058823529416,0.7058823529411764,Middle,1.0,1.0,Bonds
2016-09-02,XLY,0.12183459861662982,19.0,0.05882352941176472,0.05882352941176472,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2016-09-02,IEF,0.06308749918330814,12.0,-0.3529411764705882,-0.05882352941176472,Middle,0.4285714285714286,0.4285714285714286,Bonds
