cik10,sec_company_name,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks,first_eligible_decision,last_eligible_decision,recent_decision_rows,tiingo_symbol,ticker,exchange,assetType,priceCurrency,startDate,endDate,inventory_interval_overlap
0001742924,LIVENT CORP.,manufacturing,0001742924-23-000039,2023-11-10 00:00:00+00:00,LTHM,xbrl_symbol_recovered,lthm-20230930.htm,381046be9df25efc7978681348f4f1647caf9e82be678346913a966ab657de9f,1,LTHM,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,LTHM,LTHM,NYSE,Stock,USD,2018-10-11 00:00:00+00:00,2024-01-04 00:00:00+00:00,True
0001771917,"KARUNA THERAPEUTICS, INC.",manufacturing,0000950170-24-018395,2024-02-23 00:00:00+00:00,KRTX,xbrl_symbol_recovered,krtx-20231231.htm,ed9476e44dc017ceff951fe1809ca03b59ff6bd52a0ac33437383fbc07c2bbb2,1,KRTX,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,KRTX,KRTX,NASDAQ,Stock,USD,2019-06-28 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001814329,"ASTRA SPACE, INC.",transport_communications_utilities,0000950170-22-023985,2022-11-10 00:00:00+00:00,ASTR,xbrl_symbol_recovered,astr-20220930.htm,16b07a7948f259b6060b0d1ba231227f1612ffa834e4ed31b85718c6c23100be,1,ASTR,True,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,ASTR,ASTR,NASDAQ,Stock,USD,2020-10-06 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0000842518,EVANS BANCORP INC,finance_insurance_real_estate,0000842518-25-000008,2025-03-07 00:00:00+00:00,EVBN,xbrl_symbol_recovered,evbn-20241231x10k.htm,ddb59faddc916e900b624fa5f7fe1f438292f80bf6a512332d2ae12a33e57da5,1,EVBN,True,2024-07-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,4,EVBN,EVBN,NYSE MKT,Stock,USD,2001-07-09 00:00:00+00:00,2025-05-02 00:00:00+00:00,True
0001977303,ARCADIUM LITHIUM PLC,manufacturing,0001977303-25-000006,2025-02-28 00:00:00+00:00,ALTM,xbrl_symbol_recovered,lthm-20241231.htm,6708831bc6e6c6e5f6ea764b6df6cf381d0fdbbd19f905ad4d4ff991166ba0aa,1,ALTM,True,2024-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,4,ALTM,ALTM,NYSE,Stock,USD,2024-01-03 00:00:00+00:00,2025-03-05 00:00:00+00:00,True
0001826018,"ROVER GROUP, INC.",services,0001826018-23-000058,2023-11-09 00:00:00+00:00,ROVR,xbrl_symbol_recovered,rovr-20230930.htm,07d7dc542ce4fa12b8e2e55212ab5ca5c0fb736fecb08f18f5fe2ca5be159e0a,1,ROVR,True,2023-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,4,ROVR,ROVR,NASDAQ,Stock,USD,2021-02-01 00:00:00+00:00,2024-02-27 00:00:00+00:00,True
0001856608,"SOVOS BRANDS, INC.",manufacturing,0001558370-24-002020,2024-02-29 00:00:00+00:00,SOVO,xbrl_symbol_recovered,sovos-20231230x10k.htm,e7d6270baf221ba45d477080ec644c3e1add6cc6e56aa083054986f811fc86da,1,SOVO,True,2023-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,4,SOVO,SOVO,NASDAQ,Stock,USD,2021-09-23 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001863105,"ENGAGESMART, INC.",technology,0000950170-23-057763,2023-11-03 00:00:00+00:00,ESMT,xbrl_symbol_recovered,esmt-20230930.htm,e25a3618f7e0595f4c56e08e552c5652801252d19743ed6298fecd6409dd932b,1,ESMT,True,2023-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,4,ESMT,ESMT,NYSE,Stock,USD,2021-09-23 00:00:00+00:00,2024-01-25 00:00:00+00:00,True
0000010254,EARTHSTONE ENERGY INC,energy,0000010254-23-000198,2023-11-01 00:00:00+00:00,ESTE,xbrl_symbol_recovered,este-20230930.htm,9fec0eee142148977530f1e0fd19f4e34845c7588f65d2583a7a1eef5f430714,1,ESTE,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,ESTE,ESTE,NYSE,Stock,USD,1997-01-06 00:00:00+00:00,2023-11-01 00:00:00+00:00,True
0000023111,COMPUTER TASK GROUP INC,technology,0000950170-23-060936,2023-11-09 00:00:00+00:00,CTG,xbrl_symbol_recovered,ctg-20230929.htm,12e4b1453a3257158e650089fe8fedde88fe5d5c59224960c4ede8dbd1232c45,1,CTG,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,CTG,CTG,NASDAQ,Stock,USD,1988-01-05 00:00:00+00:00,2023-12-13 00:00:00+00:00,True
0000708818,"NEXTGEN HEALTHCARE, INC.",technology,0000950170-23-054878,2023-10-25 00:00:00+00:00,NXGN,xbrl_symbol_recovered,nxgn-20230930.htm,32b6ee2c9327eac695bdc704b4bcb05045110cb3832d96c8a6d687127c970f2f,1,NXGN,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,NXGN,NXGN,NASDAQ,Stock,USD,2001-01-02 00:00:00+00:00,2023-11-09 00:00:00+00:00,True
0000718877,"ACTIVISION BLIZZARD, INC.",technology,0001628280-23-026269,2023-08-01 00:00:00+00:00,ATVI,xbrl_symbol_recovered,atvi-20230630.htm,d4b615a1a11790d302f5d64e0f41e151cfea60ff4d99bc8982bae2eae83f64a2,1,ATVI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,ATVI,ATVI,NASDAQ,Stock,USD,1993-10-25 00:00:00+00:00,2023-10-13 00:00:00+00:00,True
0000830524,CHASE CORP,manufacturing,0001558370-23-018600,2023-11-10 00:00:00+00:00,CCF,xbrl_symbol_recovered,ccf-20230831x10k.htm,108e544f50343ef2bf8b0795da55e12dd65a60a5b612534cbe1a37e59bc3ffd9,1,CCF,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,CCF,CCF,NYSE MKT,Stock,USD,1995-10-25 00:00:00+00:00,2023-11-15 00:00:00+00:00,True
0000876378,"ASENSUS SURGICAL, INC.",manufacturing,0001437749-22-019403,2022-08-09 00:00:00+00:00,ASXC,xbrl_symbol_recovered,asxc20220630_10q.htm,7f95bf08f1857e1bdf6f127d41a13e7e5d7599c914dffea3d27dc70cb3590683,1,ASXC,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,ASXC,ASXC,NYSE MKT,Stock,USD,1992-11-12 00:00:00+00:00,2024-08-22 00:00:00+00:00,True
0000896841,"AVID TECHNOLOGY, INC.",technology,0000896841-23-000153,2023-11-08 00:00:00+00:00,AVID,xbrl_symbol_recovered,avid-20230930.htm,acd8faf8f7e0960793433143ca646e3063dab2fb9decbc763cdc7422d6fafe10,1,AVID,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,AVID,AVID,NASDAQ,Stock,USD,1993-03-12 00:00:00+00:00,2023-11-07 00:00:00+00:00,True
0000935494,NATIONAL INSTRUMENTS CORP,technology,0000935494-23-000069,2023-07-29 00:00:00+00:00,NATI,xbrl_symbol_recovered,nati-20230630.htm,c9d0855e0ce432742014e465f5735e231452ec153b304ad67109ac2e2096b162,1,NATI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,NATI,NATI,NASDAQ,Stock,USD,1995-03-14 00:00:00+00:00,2023-10-11 00:00:00+00:00,True
0001057083,PC TEL INC,technology,0000950170-23-061242,2023-11-09 00:00:00+00:00,PCTI,xbrl_symbol_recovered,pcti-20230930.htm,29443cfddcb4433f6f5f45cc6b29d72946f55def53151da398c89312dc63e986,1,PCTI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,PCTI,PCTI,NASDAQ,Stock,USD,1999-08-10 00:00:00+00:00,2023-12-15 00:00:00+00:00,True
0001060736,SEAGEN INC.,manufacturing,0001060736-23-000047,2023-11-02 00:00:00+00:00,SGEN,xbrl_symbol_recovered,sgen-20230930.htm,29c517f56728acdd35ee1f0307469ab3ba87c0ac61a7b939eb309f29b3ea1510,1,SGEN,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,SGEN,SGEN,NASDAQ,Stock,USD,2001-03-09 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001068875,"AVANTAX, INC.",finance_insurance_real_estate,0001068875-23-000114,2023-11-07 00:00:00+00:00,AVTA,xbrl_symbol_recovered,avta-20230930.htm,cdc0b8eed533ce3a260a2688e69641325b929267c01829d08a383f361e6e70e0,1,AVTA,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,AVTA,AVTA,NASDAQ,Stock,USD,1998-12-15 00:00:00+00:00,2023-11-27 00:00:00+00:00,True
0001091883,CIRCOR INTERNATIONAL INC,manufacturing,0001091883-23-000035,2023-08-11 00:00:00+00:00,CIR,xbrl_symbol_recovered,cir-20230702.htm,103f0e379797f5d1ae0aacc5420a3211537641f4978658b247b9223612ac6e6d,1,CIR,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,CIR,CIR,NYSE,Stock,USD,1999-10-18 00:00:00+00:00,2023-10-18 00:00:00+00:00,True
0001095315,PFSWEB INC,services,0001628280-23-028186,2023-08-09 00:00:00+00:00,PFSW,xbrl_symbol_recovered,pfsw-20230630.htm,5ef7f8d4c4e138f324e5ab9927165265dcbd5fe474d3579912d947eca6fe2b39,1,PFSW,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,PFSW,PFSW,NASDAQ,Stock,USD,1999-12-02 00:00:00+00:00,2023-10-23 00:00:00+00:00,True
0001124610,"VMWARE, INC.",technology,0001124610-23-000064,2023-09-08 00:00:00+00:00,VMW,xbrl_symbol_recovered,vmw-20230804.htm,9febe657cac8dff23ca9b18fb2892a66be356f0d84854174450cb5b205afc5e6,1,VMW,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,VMW,VMW,NYSE,Stock,USD,2007-08-15 00:00:00+00:00,2023-11-22 00:00:00+00:00,True
0001270073,"INTERCEPT PHARMACEUTICALS, INC.",manufacturing,0001558370-23-017790,2023-11-07 00:00:00+00:00,ICPT,xbrl_symbol_recovered,icpt-20230930x10q.htm,dc525a29dd68bcac3d2562f83c4ac0673ed20181b531cdf2f6c013b4e83eec0e,1,ICPT,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,ICPT,ICPT,NASDAQ,Stock,USD,2012-10-11 00:00:00+00:00,2026-06-26 00:00:00+00:00,True
0001282977,GREENHILL & CO INC,finance_insurance_real_estate,0001282977-23-000052,2023-11-10 00:00:00+00:00,GHL,xbrl_symbol_recovered,ghl-20230930.htm,401fa3dd1427cb165743a1f416a55530aaad05d0a700d692dcf4d8d5b18fbc02,1,GHL,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,GHL,GHL,NYSE,Stock,USD,2004-05-06 00:00:00+00:00,2023-11-30 00:00:00+00:00,True
0001283140,HOLLY ENERGY PARTNERS LP,transport_communications_utilities,0001283140-23-000060,2023-11-03 00:00:00+00:00,HEP,xbrl_symbol_recovered,hep-20230930.htm,e79bd77c3fac82e7d9e1ae620b0b2a05811d72a268dd9668835d65fa8f3e5a2f,1,HEP,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,HEP,HEP,NYSE,Stock,USD,2004-07-08 00:00:00+00:00,2023-12-01 00:00:00+00:00,True
0001403256,"SCULPTOR CAPITAL MANAGEMENT, INC.",finance_insurance_real_estate,0001403256-23-000116,2023-11-09 00:00:00+00:00,SCU,xbrl_symbol_recovered,scu-20230930.htm,dffa2456b4df48891c749aa8236035bacde366518740c456a1e59122f6864bd0,1,SCU,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,SCU,SCU,NYSE,Stock,USD,2007-11-14 00:00:00+00:00,2023-11-17 00:00:00+00:00,True
0001403431,"HERITAGE-CRYSTAL CLEAN, INC.",transport_communications_utilities,0001403431-23-000045,2023-08-10 00:00:00+00:00,HCCI,xbrl_symbol_recovered,hcci-20230630.htm,3362ca694ebf93eba6bb5e52bbc87fb71c0fb399fb82f01af525b56fa968fe85,1,HCCI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,HCCI,HCCI,NASDAQ,Stock,USD,2008-03-12 00:00:00+00:00,2023-10-17 00:00:00+00:00,True
0001448056,"NEW RELIC, INC.",technology,0001448056-23-000053,2023-10-28 00:00:00+00:00,NEWR,xbrl_symbol_recovered,newr-20230930.htm,f90ef67faed4510ac7eec6d0f7963d966d815049c1c3ef61aac5b6ce5a23a1aa,1,NEWR,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,NEWR,NEWR,NYSE,Stock,USD,2014-12-12 00:00:00+00:00,2023-11-07 00:00:00+00:00,True
0001465885,WESTERN ASSET MORTGAGE CAPITAL CORP,finance_insurance_real_estate,0001628280-23-037888,2023-11-09 00:00:00+00:00,WMC,xbrl_symbol_recovered,wmc-20230930.htm,2574fab40cefcf79298fa69b85abb8bf359ebfeb2bb276249f963b07e807c2ac,1,WMC,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,WMC,WMC,NYSE,Stock,USD,2012-05-11 00:00:00+00:00,2023-12-06 00:00:00+00:00,True
0001492426,HORIZON THERAPEUTICS PUBLIC LTD CO,manufacturing,0000950170-23-039388,2023-08-09 00:00:00+00:00,HZNP,xbrl_symbol_recovered,hznp-20230630.htm,cbdc27f67c7ee4684aee8afcc458a4ddcd86c2ef698cfb3af2b3319d462c4806,1,HZNP,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,HZNP,HZNP,NASDAQ,Stock,USD,2011-07-28 00:00:00+00:00,2023-10-06 00:00:00+00:00,True
0001534992,"FIESTA RESTAURANT GROUP, INC.",retail_trade,0001534992-23-000035,2023-08-12 00:00:00+00:00,FRGI,xbrl_symbol_recovered,frgi-20230702.htm,1e58a0194460e9480b907f5ff332165ef61929be2b4880672401ac6afc862703,1,FRGI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,FRGI,FRGI,NASDAQ,Stock,USD,2012-04-26 00:00:00+00:00,2023-10-30 00:00:00+00:00,True
0001599489,VERITIV CORP,wholesale_trade,0001599489-23-000103,2023-11-04 00:00:00+00:00,VRTV,xbrl_symbol_recovered,vrtv-20230930.htm,32147e7d4a97dd68c085a1e71ec07b438bdb22ad821054299fb8e56dad4eb2cc,1,VRTV,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,VRTV,VRTV,NYSE,Stock,USD,2014-07-01 00:00:00+00:00,2023-11-30 00:00:00+00:00,True
0001644406,"HOSTESS BRANDS, INC.",manufacturing,0001644406-23-000039,2023-11-08 00:00:00+00:00,TWNK,xbrl_symbol_recovered,twnk-20230930.htm,99c4350d945659d2dbf0d3986bcacbe25a721b4c4a18e8bb35f6146bd2abdd8c,1,TWNK,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,TWNK,TWNK,NASDAQ,Stock,USD,2015-11-30 00:00:00+00:00,2023-11-07 00:00:00+00:00,True
0001651561,"TABULA RASA HEALTHCARE, INC.",services,0001558370-22-016383,2022-11-05 00:00:00+00:00,TRHC,xbrl_symbol_recovered,trhc-20220930x10q.htm,c65e7e73a8983af246df462aff3871933605e9abe743b56ed2f0151be28bc447,1,TRHC,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,TRHC,TRHC,NASDAQ,Stock,USD,2016-09-29 00:00:00+00:00,2023-11-03 00:00:00+00:00,True
0001701114,"BLUE APRON HOLDINGS, INC.",retail_trade,0001701114-23-000117,2023-11-10 00:00:00+00:00,APRN,xbrl_symbol_recovered,aprn-20230930.htm,c9ca47416c9e2903fad6ec69f69b8ee434cfdeb78f3bb5ab9fcdee4af081b988,1,APRN,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,APRN,APRN,NASDAQ,Stock,USD,2017-06-29 00:00:00+00:00,2023-11-13 00:00:00+00:00,True
0001719489,"KALEYRA, INC.",technology,0000950170-23-039113,2023-08-08 00:00:00+00:00,KLR,xbrl_symbol_recovered,klr-20230630.htm,ff9257f683cdfa08f794d915200e9aff70447aeefc95a4aa679682c550b8426e,1,KLR,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,KLR,KLR,NYSE,Stock,USD,2018-01-17 00:00:00+00:00,2023-10-05 00:00:00+00:00,True
0001760717,SCIPLAY CORP,technology,0001760717-23-000037,2023-08-09 00:00:00+00:00,SCPL,xbrl_symbol_recovered,scpl-20230630.htm,ffef57d703c99bb1f27dc8ee28b60a5f4e287cb5091a88ac3a7c023a9bc2ce8c,1,SCPL,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,SCPL,SCPL,NASDAQ,Stock,USD,2019-05-03 00:00:00+00:00,2023-10-23 00:00:00+00:00,True
0001801777,APPLIED MOLECULAR TRANSPORT INC.,manufacturing,0001564590-22-036860,2022-11-08 00:00:00+00:00,AMTI,xbrl_symbol_recovered,amti-10q_20220930.htm,ff8058aa3787c96aac70432cc881eb683eac4563094d6fc10a57cd5a18adf76d,1,AMTI,True,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,AMTI,AMTI,NASDAQ,Stock,USD,2020-06-05 00:00:00+00:00,2023-12-28 00:00:00+00:00,True
0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC.",manufacturing,0000040888-23-000021,2023-05-05 00:00:00+00:00,AJRD,xbrl_symbol_recovered,ajrd-20230331.htm,0b047865d075ef620d583d10b4011273f9d93149ae79a586e2b1931281a65a20,1,AJRD,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,AJRD,AJRD,NYSE,Stock,USD,1981-02-02 00:00:00+00:00,2023-07-27 00:00:00+00:00,True
0000077877,"PDC ENERGY, INC.",energy,0000077877-23-000042,2023-08-02 00:00:00+00:00,PDCE,xbrl_symbol_recovered,pdce-20230630.htm,9eb0737f9666c50ed370d5bcbfcd38da5417538ad118e0ea8807b29fbbb20a35,1,PDCE,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,PDCE,PDCE,NASDAQ,Stock,USD,1990-03-26 00:00:00+00:00,2023-09-05 00:00:00+00:00,True
0000923571,US XPRESS ENTERPRISES INC,transport_communications_utilities,0001558370-23-009015,2023-05-11 00:00:00+00:00,USX,xbrl_symbol_recovered,usx-20230331x10q.htm,e0718fe2b319119da8c9f57e77a8ae432280d0b83b425be8731fa97b01c4d616,1,USX,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,USX,USX,NYSE,Stock,USD,2018-06-14 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0000944314,"LIFE STORAGE, INC.",finance_insurance_real_estate,0000950170-23-017254,2023-05-04 00:00:00+00:00,LSI,xbrl_symbol_recovered,lsi-20230331.htm,f733d016b48460703cb060c2cf6631077e44428015de2d21a4ea6147d5ce9fc3,1,LSI,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,LSI,LSI,NYSE,Stock,USD,1995-06-21 00:00:00+00:00,2023-07-19 00:00:00+00:00,True
0001091907,WORLD WRESTLING ENTERTAINMENTINC,services,0001091907-23-000058,2023-08-03 00:00:00+00:00,WWE,xbrl_symbol_recovered,wwe-20230630x10q.htm,7bba2423b5a6b6009fa10258b2d8c0263c912f43e40532c389ccad107beef5f7,1,WWE,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,WWE,WWE,NYSE,Stock,USD,1999-10-19 00:00:00+00:00,2023-09-11 00:00:00+00:00,True
0001115128,QUOTIENT TECHNOLOGY INC.,services,0001115128-23-000054,2023-08-10 00:00:00+00:00,QUOT,xbrl_symbol_recovered,quot-20230630.htm,3be19b26d93840c5eb5bbdc0f1688626beefba66c81393eff2c0d62265fc39cf,1,QUOT,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,QUOT,QUOT,NYSE,Stock,USD,2014-03-07 00:00:00+00:00,2023-09-01 00:00:00+00:00,True
0001126975,"MAGELLAN MIDSTREAM PARTNERS, L.P.",transport_communications_utilities,0001126975-23-000117,2023-08-04 00:00:00+00:00,MMP,xbrl_symbol_recovered,mmp-20230630.htm,15e37b5269e6b4418691a6aa82afab9b9e9bc1b6564165fe0f55e1cc5b6e28e4,1,MMP,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,MMP,MMP,NYSE,Stock,USD,2001-03-19 00:00:00+00:00,2023-09-25 00:00:00+00:00,True
0001142596,NUVASIVE INC,manufacturing,0001142596-23-000035,2023-08-03 00:00:00+00:00,NUVA,xbrl_symbol_recovered,nuva-20230630.htm,68a9c11d86ef1c350b4dc2ee2766b0da6d730ecd4b58a6c6af7b142f14ad2332,1,NUVA,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,NUVA,NUVA,NASDAQ,Stock,USD,2004-05-13 00:00:00+00:00,2023-09-11 00:00:00+00:00,True
0001358762,REATA PHARMACEUTICALS INC,manufacturing,0000950170-23-039225,2023-08-09 00:00:00+00:00,RETA,xbrl_symbol_recovered,reta-20230630.htm,63d934c976c0a0d382b9b0136030f5525ecc85ea0dc6ca76316829a05bb6e00d,1,RETA,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,RETA,RETA,NASDAQ,Stock,USD,2016-05-26 00:00:00+00:00,2023-09-26 00:00:00+00:00,True
0001494319,UNIVAR SOLUTIONS INC.,wholesale_trade,0001494319-23-000019,2023-08-01 00:00:00+00:00,UNVR,xbrl_symbol_recovered,unvr-20230630.htm,902cbf4ebfa0f67af3899f5703ed9d544153e6c6067047daf047ed1b8a4e6031,1,UNVR,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,UNVR,UNVR,NYSE,Stock,USD,2015-06-18 00:00:00+00:00,2023-07-31 00:00:00+00:00,True
0001610950,"SYNEOS HEALTH, INC.",services,0000950170-23-039993,2023-08-10 00:00:00+00:00,SYNH,xbrl_symbol_recovered,synh-20230630.htm,f4d355979f0898db73e85921c44f4efa3c97d6c7b44ecfff0210c4f9b440e699,1,SYNH,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,SYNH,SYNH,NASDAQ,Stock,USD,2014-11-07 00:00:00+00:00,2023-09-28 00:00:00+00:00,True
0001651052,FOCUS FINANCIAL PARTNERS INC.,finance_insurance_real_estate,0001558370-23-013048,2023-08-04 00:00:00+00:00,FOCS,xbrl_symbol_recovered,focs-20230630x10q.htm,6bacf0b87794770c9571c950812b0aceb82fa109a4d1b9c03a4ebe5b28d23821,1,FOCS,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,FOCS,FOCS,NASDAQ,Stock,USD,2018-07-26 00:00:00+00:00,2023-08-31 00:00:00+00:00,True
0001688476,NEXTIER OILFIELD SOLUTIONS INC.,energy,0001688476-23-000103,2023-07-27 00:00:00+00:00,NEX,xbrl_symbol_recovered,nex-20230630.htm,3c50f2fa9ddc4deac0bb736c794b202f3f28a28ffddd2d8a09c2a14eda2780a7,1,NEX,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,NEX,NEX,NYSE,Stock,USD,2017-01-20 00:00:00+00:00,2023-08-31 00:00:00+00:00,True
0001719395,"EARGO, INC.",manufacturing,0001564590-22-021131,2022-05-25 00:00:00+00:00,EAR,xbrl_symbol_recovered,ear-10q_20220331.htm,9944d19abb2ce369e8ae63234431d9eaffb27de047ac953c54aae6a9441b16b2,1,EAR,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,EAR,EAR,NASDAQ,Stock,USD,2020-10-16 00:00:00+00:00,2024-02-26 00:00:00+00:00,True
0001790982,ARCONIC CORP,manufacturing,0001790982-23-000022,2023-08-01 00:00:00+00:00,ARNC,xbrl_symbol_recovered,arnc-20230630.htm,873b8564ab45a206cebe7e6cf6247fbab6d1b4ff3b21907e58e27797e9582e3b,1,ARNC,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,ARNC,ARNC,NYSE,Stock,USD,2020-04-01 00:00:00+00:00,2023-08-17 00:00:00+00:00,True
0001810739,"RADIUS GLOBAL INFRASTRUCTURE, INC.",finance_insurance_real_estate,0000950170-23-040383,2023-08-10 00:00:00+00:00,RADI,xbrl_symbol_recovered,radi-20230630.htm,91a58071e20f5a03f9ce6b5397412d55bd99a286f7370aec26fa70858fd61340,1,RADI,True,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,RADI,RADI,NASDAQ,Stock,USD,2020-10-05 00:00:00+00:00,2023-09-21 00:00:00+00:00,True
0001689731,"SOUTHERN STATES BANCSHARES, INC.",finance_insurance_real_estate,0001628280-25-022111,2025-05-06 00:00:00+00:00,SSBK,xbrl_symbol_recovered,ssbk-20250331.htm,0459d1fdac49387f82ae130a76a1ecf7c658173c272e818c5166e38a04fa4d3a,1,SSBK,True,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2,SSBK,SSBK,NASDAQ,Stock,USD,2021-08-12 00:00:00+00:00,2025-07-01 00:00:00+00:00,True
0001959348,WK KELLOGG CO,manufacturing,0001628280-25-038605,2025-08-08 00:00:00+00:00,KLG,xbrl_symbol_recovered,klg-20250628.htm,ea4524754c46bbeb605fa3029da9c6d6f2858fffa785d8e3b2c9c244b32ce88d,1,KLG,True,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2,KLG,KLG,NYSE,Stock,USD,2023-09-27 00:00:00+00:00,2025-09-25 00:00:00+00:00,True
0001178711,"PARATEK PHARMACEUTICALS, INC.",manufacturing,0001628280-23-027035,2023-08-04 00:00:00+00:00,PRTK,xbrl_symbol_recovered,prtk-20230630.htm,e2eb2f312de849369b9318c42f37759d2e3d6c58ca2a877f138be26062ceeb56,1,PRTK,True,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,PRTK,PRTK,NASDAQ,Stock,USD,2006-05-11 00:00:00+00:00,2023-09-21 00:00:00+00:00,True
0001410939,"IVERIC BIO, INC.",manufacturing,0001410939-23-000064,2023-05-11 00:00:00+00:00,ISEE,xbrl_symbol_recovered,isee-20230331.htm,1cd99e1c05207d195e3b784d3da09a998c01101de1f5a6b16e629817a5d9b614,1,ISEE,True,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,ISEE,ISEE,NASDAQ,Stock,USD,2013-09-25 00:00:00+00:00,2023-07-11 00:00:00+00:00,True
0001435049,"CHINOOK THERAPEUTICS, INC.",manufacturing,0000950170-23-039041,2023-08-08 00:00:00+00:00,KDNY,xbrl_symbol_recovered,kdny-20230630.htm,97331d4eb6ce6b0d2364a88461f4ce2accb260fbbe68b55d60d0e1b62bda1db6,1,KDNY,True,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,KDNY,KDNY,NASDAQ,Stock,USD,2015-04-15 00:00:00+00:00,2023-08-11 00:00:00+00:00,True
