decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status
2025-04-01 00:00:00+00:00,0000844965-25-000013,0000844965,TETRA TECHNOLOGIES INC,1311,energy,10-K,2-ACC,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,TTI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000858470-25-000075,0000858470,COTERRA ENERGY INC.,1311,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001558370-25-001617,0000866829,HELIX ENERGY SOLUTIONS GROUP INC,1389,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,HLX,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-008043,0000874499,GULFPORT ENERGY CORP,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,GPOR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000889900-25-000034,0000889900,PATTERSON UTI ENERGY INC,1381,energy,10-K,1-LAF,2025-02-11,2025-02-12 00:00:00+00:00,20241231,2024,FY,2025Q1,48.0,PTEN,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-24-035766,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2024-08-08,2024-08-09 00:00:00+00:00,20240630,2024,Q2,2024Q3,235.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000893538-25-000008,0000893538,SM ENERGY CO,1311,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,SM,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000894627-25-000014,0000894627,VAALCO ENERGY INC /DE/,1311,energy,10-K,2-ACC,2025-03-17,2025-03-18 00:00:00+00:00,20241231,2024,FY,2025Q1,14.0,EGY,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000895126-25-000021,0000895126,EXPAND ENERGY CORP,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,EXE,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000928022-24-000031,0000928022,CALLON PETROLEUM CO,1311,energy,10-K,1-LAF,2024-02-26,2024-02-27 00:00:00+00:00,20231231,2023,FY,2024Q1,399.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000950170-24-092631,0000949039,"DIAMOND OFFSHORE DRILLING, INC.",1381,energy,10-Q,1-LAF,2024-08-07,2024-08-08 00:00:00+00:00,20240630,2024,Q2,2024Q3,236.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001001614-25-000012,0001001614,"RILEY EXPLORATION PERMIAN, INC.",1311,energy,10-K,2-ACC,2025-03-05,2025-03-06 00:00:00+00:00,20241231,2024,FY,2025Q1,26.0,REPX,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-24-012740,0001006655,EVOLUTION PETROLEUM CORP,1311,energy,10-K,2-ACC,2024-09-11,2024-09-12 00:00:00+00:00,20240630,2024,FY,2024Q3,201.0,EPM,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001035002-25-000005,0001035002,VALERO ENERGY CORP/TX,2911,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,VLO,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-24-014411,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,146.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001038357-24-000043,0001038357,PIONEER NATURAL RESOURCES CO,1311,energy,10-Q,1-LAF,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q1,2024Q2,333.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001064728-25-000018,0001064728,PEABODY ENERGY CORP,1221,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,BTU,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001070412-25-000049,0001070412,CNX RESOURCES CORP,1311,energy,10-K,1-LAF,2025-02-11,2025-02-12 00:00:00+00:00,20241231,2024,FY,2025Q1,48.0,CNX,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001084991-25-000024,0001084991,NATURAL GAS SERVICES GROUP INC,1389,energy,10-K,2-ACC,2025-03-17,2025-03-18 00:00:00+00:00,20241231,2024,FY,2025Q1,14.0,NGS,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001805,0001086600,ALLIANCE RESOURCE PARTNERS LP,1221,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,ARLP,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-022844,0001090012,DEVON ENERGY CORP/DE,1311,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,DVN,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001104485-25-000039,0001104485,"NORTHERN OIL & GAS, INC.",1311,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,NOG,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001163165-25-000012,0001163165,CONOCOPHILLIPS,2911,energy,10-K,1-LAF,2025-02-18,2025-02-19 00:00:00+00:00,20241231,2024,FY,2025Q1,41.0,COP,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-000926,0001163739,NABORS INDUSTRIES LTD,1381,energy,10-K,1-LAF,2025-02-13,2025-02-14 00:00:00+00:00,20241231,2024,FY,2025Q1,46.0,NBR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-25-005715,0001171486,NATURAL RESOURCE PARTNERS LP,1221,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,NRP,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-25-004616,0001172358,"DORCHESTER MINERALS, L.P.",1311,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,DMLP,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001176334-25-000040,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,5171,energy,10-K,2-ACC,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,MMLP,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001273441-25-000002,0001273441,GRAN TIERRA ENERGY INC.,1311,energy,10-K,2-ACC,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,GTE,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-002116,0001288403,W&T OFFSHORE INC,1311,energy,10-K,2-ACC,2025-03-04,2025-03-05 00:00:00+00:00,20241231,2024,FY,2025Q1,27.0,WTI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001925,0001323468,GLOBAL PARTNERS LP,5171,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,GLP|GLP-PB,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001340122-24-000042,0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",2911,energy,10-Q,1-LAF,2024-05-10,2024-05-11 00:00:00+00:00,20240331,2024,Q1,2024Q2,325.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001628280-25-012086,0001349436,SANDRIDGE ENERGY INC,1311,energy,10-K,2-ACC,2025-03-11,2025-03-12 00:00:00+00:00,20241231,2024,FY,2025Q1,20.0,SD,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001376139-25-000008,0001376139,CVR ENERGY INC,2911,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,CVI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-010585,0001384195,"RING ENERGY, INC.",1311,energy,10-K,2-ACC,2025-03-05,2025-03-06 00:00:00+00:00,20241231,2024,FY,2025Q1,26.0,REI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-000864,0001433270,ANTERO RESOURCES CORP,1311,energy,10-K,1-LAF,2025-02-12,2025-02-13 00:00:00+00:00,20241231,2024,FY,2025Q1,47.0,AR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001449488-24-000013,0001449488,CSI COMPRESSCO LP,1389,energy,10-K,2-ACC,2024-03-01,2024-03-02 00:00:00+00:00,20231231,2023,FY,2024Q1,395.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001451505-25-000018,0001451505,TRANSOCEAN LTD.,1381,energy,10-K,1-LAF,2025-02-18,2025-02-19 00:00:00+00:00,20241231,2024,FY,2025Q1,41.0,RIG,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001486159-25-000005,0001486159,CHORD ENERGY CORP,1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,CHRD,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001509589-25-000009,0001509589,"CIVITAS RESOURCES, INC.",1311,energy,10-K,1-LAF,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001509991-25-000026,0001509991,KOSMOS ENERGY LTD.,1311,energy,10-K,1-LAF,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,KOS,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001510295-25-000012,0001510295,MARATHON PETROLEUM CORP,2911,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,MPC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001520006-25-000066,0001520006,MATADOR RESOURCES CO,1311,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,MTDR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001528129-25-000045,0001528129,"VITAL ENERGY, INC.",1311,energy,10-K,1-LAF,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,151.0,NINE,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-002273,0001533924,AMPLIFY ENERGY CORP.,1311,energy,10-K,2-ACC,2025-03-05,2025-03-06 00:00:00+00:00,20241231,2024,FY,2025Q1,26.0,AMPY,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001534504-25-000011,0001534504,PBF ENERGY INC.,2911,energy,10-K,1-LAF,2025-02-13,2025-02-14 00:00:00+00:00,20241231,2024,FY,2025Q1,46.0,PBF,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001534701-25-000074,0001534701,PHILLIPS 66,2911,energy,10-K,1-LAF,2025-02-21,2025-02-22 00:00:00+00:00,20241231,2024,FY,2025Q1,38.0,PSX,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-028082,0001538849,CROSSAMERICA PARTNERS LP,5172,energy,10-K,2-ACC,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,CAPL,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001539838-25-000021,0001539838,"DIAMONDBACK ENERGY, INC.",1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,FANG,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001552275-25-000019,0001552275,SUNOCO LP,2911,energy,10-K,1-LAF,2025-02-14,2025-02-15 00:00:00+00:00,20241231,2024,FY,2025Q1,45.0,SUN,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001559432-25-000035,0001559432,"TXO PARTNERS, L.P.",1311,energy,10-K,2-ACC,2025-03-04,2025-03-05 00:00:00+00:00,20241231,2024,FY,2025Q1,27.0,TXO,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-25-005059,0001575828,EXPRO GROUP HOLDINGS N.V.,1389,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001602065-25-000010,0001602065,"VIPER ENERGY, INC.",1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001609253-25-000027,0001609253,CALIFORNIA RESOURCES CORP,1311,energy,10-K,1-LAF,2025-03-03,2025-03-04 00:00:00+00:00,20241231,2024,FY,2025Q1,28.0,CRC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-007730,0001621434,"BLACK STONE MINERALS, L.P.",1311,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,BSM,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001800,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,KRP,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001658566-25-000014,0001658566,PERMIAN RESOURCES CORP,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,PR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001679268-25-000009,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1389,energy,10-K,2-ACC,2025-03-07,2025-03-08 00:00:00+00:00,20241231,2024,FY,2025Q1,24.0,TUSK,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001680247-25-000030,0001680247,PROPETRO HOLDING CORP.,1389,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,PUMP,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-003144,0001687187,"RAMACO RESOURCES, INC.",1220,energy,10-K,2-ACC,2025-03-17,2025-03-18 00:00:00+00:00,20241231,2024,FY,2025Q1,14.0,METC|METCB|METCI|METCZ,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001691303-25-000010,0001691303,"WARRIOR MET COAL, INC.",1220,energy,10-K,1-LAF,2025-02-13,2025-02-14 00:00:00+00:00,20241231,2024,FY,2025Q1,46.0,HCC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001154,0001693256,"SELECT WATER SOLUTIONS, INC.",1389,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,WTTR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001694028-25-000056,0001694028,LIBERTY ENERGY INC.,1389,energy,10-K,1-LAF,2025-02-06,2025-02-07 00:00:00+00:00,20241231,2024,FY,2025Q1,53.0,LBRT,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001694426-25-000013,0001694426,"DELEK US HOLDINGS, INC.",2911,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,DK,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001698990-25-000006,0001698990,MAGNOLIA OIL & GAS CORP,1311,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,MGY,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001699039-25-000015,0001699039,"RANGER ENERGY SERVICES, INC.",1389,energy,10-K,2-ACC,2025-03-04,2025-03-05 00:00:00+00:00,20241231,2024,FY,2025Q1,27.0,RNGR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001704715-25-000010,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",1221,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,AMR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001705873-25-000018,0001705873,BERRY CORP (BRY),1311,energy,10-K,2-ACC,2025-03-13,2025-03-14 00:00:00+00:00,20241231,2024,FY,2025Q1,18.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001710366-25-000010,0001710366,"CORE NATURAL RESOURCES, INC.",1220,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,CNR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-028223,0001724965,TALOS ENERGY INC.,1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,TALO,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-008662,0001737706,SEADRILL LTD,1381,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,SDRL,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001738827-25-000041,0001738827,"KLX ENERGY SERVICES HOLDINGS, INC.",1389,energy,10-K,2-ACC,2025-03-13,2025-03-14 00:00:00+00:00,20241231,2024,FY,2025Q1,18.0,KLXE,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001562762-25-000021,0001770561,CORONADO GLOBAL RESOURCES INC.,1220,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,CODQL,OTC,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-029068,0001789832,HESS MIDSTREAM LP,1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,HESM,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-027914,0001792580,OVINTIV INC.,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,OVV,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-25-006838,0001792849,"HIGHPEAK ENERGY, INC.",1381,energy,10-K,2-ACC,2025-03-10,2025-03-11 00:00:00+00:00,20241231,2024,FY,2025Q1,21.0,HPK,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0002040266-25-000007,0001841666,APA CORP,1311,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,APA,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001818,0001865187,"ARIS WATER SOLUTIONS, INC.",1389,energy,10-K,2-ACC,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001866175-25-000024,0001866175,CRESCENT ENERGY CO,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,CRGY,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-036251,0001881487,PROFRAC HOLDING CORP.,1389,energy,10-K,2-ACC,2025-03-10,2025-03-11 00:00:00+00:00,20241231,2024,FY,2025Q1,21.0,ACDC,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-006184,0001895262,NOBLE CORP PLC,1381,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,NE|NE-WT|NE-WTA,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001928446-25-000010,0001928446,"GRANITE RIDGE RESOURCES, INC.",1311,energy,10-K,2-ACC,2025-03-06,2025-03-07 00:00:00+00:00,20241231,2024,FY,2025Q1,25.0,GRNT,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001944558-25-000033,0001944558,"VITESSE ENERGY, INC.",1311,energy,10-K,2-ACC,2025-03-12,2025-03-13 00:00:00+00:00,20241231,2024,FY,2025Q1,19.0,VTS,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-008152,0001949543,SITIO ROYALTIES CORP.,1311,energy,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000950170-25-019072,0001958086,CORE LABORATORIES INC. /DE/,1389,energy,10-K,1-LAF,2025-02-13,2025-02-14 00:00:00+00:00,20241231,2024,FY,2025Q1,46.0,CLB,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-012591,0001980088,MACH NATURAL RESOURCES LP,1311,energy,10-K,2-ACC,2025-03-13,2025-03-14 00:00:00+00:00,20241231,2024,FY,2025Q1,18.0,MNR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-026740,0001984060,ATLAS ENERGY SOLUTIONS INC.,1311,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,AESI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001961,0002013745,"CALUMET, INC. /DE",2911,energy,10-K,1-LAF,2025-03-03,2025-03-04 00:00:00+00:00,20241231,2024,FY,2025Q1,28.0,CLMT,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000002488-25-000012,0000002488,ADVANCED MICRO DEVICES INC,3674,technology,10-K,1-LAF,2025-02-05,2025-02-06 00:00:00+00:00,20241231,2024,FY,2025Q1,54.0,AMD,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000004127-25-000010,0000004127,SKYWORKS SOLUTIONS INC,3674,technology,10-Q,1-LAF,2025-02-05,2025-02-06 00:00:00+00:00,20241231,2025,Q1,2025Q1,54.0,SWKS,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000006281-25-000023,0000006281,ANALOG DEVICES INC,3674,technology,10-Q,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20250131,2025,Q1,2025Q1,40.0,ADI,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000006951-25-000011,0000006951,APPLIED MATERIALS INC /DE,3674,technology,10-Q,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20250131,2025,Q1,2025Q1,39.0,AMAT,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-24-135721,0000008146,"ASTRONOVA, INC.",3577,technology,10-Q,2-ACC,2024-12-12,2024-12-13 00:00:00+00:00,20241031,2025,Q3,2024Q4,109.0,ALOT,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000008670-25-000007,0000008670,AUTOMATIC DATA PROCESSING INC,7374,technology,10-Q,1-LAF,2025-01-30,2025-01-31 00:00:00+00:00,20241231,2025,Q2,2025Q1,60.0,ADP,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-020889,0000009092,BADGER METER INC,3824,technology,10-K,1-LAF,2025-02-14,2025-02-15 00:00:00+00:00,20241231,2024,FY,2025Q1,45.0,BMI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000012208-25-000007,0000012208,"BIO-RAD LABORATORIES, INC.",3826,technology,10-K,1-LAF,2025-02-14,2025-02-15 00:00:00+00:00,20241231,2024,FY,2025Q1,45.0,BIO|BIO-B,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000016058-25-000032,0000016058,CACI INTERNATIONAL INC /DE/,7373,technology,10-Q,1-LAF,2025-01-28,2025-01-29 00:00:00+00:00,20241231,2025,Q2,2025Q1,62.0,CACI,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-25-004612,0000021535,COHU INC,3825,technology,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,COHU,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000023197-25-000039,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,3663,technology,10-Q,2-ACC,2025-03-12,2025-03-13 00:00:00+00:00,20250131,2025,Q2,2025Q1,19.0,CMTL,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-027956,0000026058,CTS CORP,3672,technology,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,CTS,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000028823-25-000022,0000028823,"DIEBOLD NIXDORF, INC",3578,technology,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,DBD,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-021400,0000029002,DIODES INC /DEL/,3674,technology,10-K,1-LAF,2025-02-14,2025-02-15 00:00:00+00:00,20241231,2024,FY,2025Q1,45.0,DIOD,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-040256,0000031235,EASTMAN KODAK CO,3861,technology,10-K,2-ACC,2025-03-17,2025-03-18 00:00:00+00:00,20241231,2024,FY,2025Q1,14.0,KODK,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000031791-25-000009,0000031791,"REVVITY, INC.",3826,technology,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,RVTY,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-002265,0000046129,ALLIENT INC,3825,technology,10-K,2-ACC,2025-03-05,2025-03-06 00:00:00+00:00,20241231,2024,FY,2025Q1,26.0,ALNT,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000047217-25-000025,0000047217,HP INC,3570,technology,10-Q,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20250131,2025,Q1,2025Q1,31.0,HPQ,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-005311,0000048898,HUBBELL INC,3670,technology,10-K,1-LAF,2025-02-13,2025-02-14 00:00:00+00:00,20241231,2024,FY,2025Q1,46.0,HUBB,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000050863-25-000009,0000050863,INTEL CORP,3674,technology,10-K,1-LAF,2025-01-31,2025-02-01 00:00:00+00:00,20241231,2024,FY,2025Q1,59.0,INTC,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0000051143-25-000015,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,3570,technology,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,IBM,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000056978-25-000029,0000056978,KULICKE & SOFFA INDUSTRIES INC,3674,technology,10-Q,1-LAF,2025-02-06,2025-02-07 00:00:00+00:00,20241231,2025,Q1,2025Q1,53.0,KLIC,Nasdaq,current_ticker_available
