cik10,company_name_as_filed,sector,current_tickers,first_recent_decision,last_recent_decision,recent_decision_rows,validated_price_rows,batch_price_attempted,companyfacts_cached,single_current_ticker,queue_status,priority
0001340786,"FUEL SYSTEMS SOLUTIONS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,22,0,False,False,False,identity_recovery_required,3
0001348324,LDR HOLDING CORP,manufacturing,,2015-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,10,0,False,False,False,identity_recovery_required,3
0001411158,"ANACOR PHARMACEUTICALS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,22,0,False,False,False,identity_recovery_required,3
0001444307,ONCOSEC MEDICAL INC,manufacturing,,2015-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,11,0,False,False,False,identity_recovery_required,3
0001491675,"COCA-COLA ENTERPRISES, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,22,0,False,False,False,identity_recovery_required,3
0001504747,SWISHER HYGIENE INC.,manufacturing,,2013-10-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001603969,GARNERO GROUP ACQUISITION CO,manufacturing,,2015-10-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,8,0,False,False,False,identity_recovery_required,3
0001616101,SYMMETRY SURGICAL INC.,manufacturing,,2016-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0000805305,QUIKSILVER INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0000825322,MPHASE TECHNOLOGIES INC,manufacturing,,2016-01-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0000909954,"KEURIG GREEN MOUNTAIN, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0000941548,CAMERON INTERNATIONAL CORP,manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001001606,BLOUNT INTERNATIONAL INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001014507,"SIRONA DENTAL SYSTEMS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001059272,"BEBE STORES, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001105184,NANOSPHERE INC,manufacturing,,2014-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001138951,LEAPFROG ENTERPRISES INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001422105,NORANDA ALUMINUM HOLDING CORP,manufacturing,,2012-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,21,0,False,False,False,identity_recovery_required,3
0001525998,"RENTECH NITROGEN PARTNERS, L.P.",manufacturing,,2013-04-01 00:00:00+00:00,2017-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000079958,PRECISION CASTPARTS CORP,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0000105076,WAUSAU PAPER CORP.,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0000711665,PHOTOMEDEX INC,manufacturing,,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0000776008,"ROCK CREEK PHARMACEUTICALS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0000791770,"SEQUENTIAL BRANDS GROUP, INC.",manufacturing,,2015-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,8,0,False,False,False,identity_recovery_required,3
0000815065,STERIS CORP,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0000822411,"IMMUNOCELLULAR THERAPEUTICS, LTD.",manufacturing,,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0000836429,SYNERGETICS USA INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0000844143,JOE'S JEANS INC.,manufacturing,,2014-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,11,0,False,False,False,identity_recovery_required,3
0000912513,CYTEC INDUSTRIES INC/DE/,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001046859,"REMY INTERNATIONAL, INC.",manufacturing,,2014-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
0001059790,POZEN INC /NC,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001091801,MARTHA STEWART LIVING OMNIMEDIA INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001140098,"OCATA THERAPEUTICS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001166380,"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",manufacturing,,2012-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001320947,DIAMOND FOODS INC,manufacturing,,2013-01-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0001331301,"BOULDER BRANDS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001371217,ENTEROMEDICS INC,manufacturing,,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001383571,GLOBE SPECIALTY METALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,20,0,False,False,False,identity_recovery_required,3
0001398702,"ELECTRONIC CIGARETTES INTERNATIONAL GROUP, LTD.",manufacturing,,2015-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,7,0,False,False,False,identity_recovery_required,3
0001459266,"ZS PHARMA, INC.",manufacturing,,2015-10-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0001490165,ERICKSON INC.,manufacturing,,2014-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
0000350907,THORATEC CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0000864683,CYBERONICS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0000865415,ADEPT TECHNOLOGY INC,manufacturing,,2014-10-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,9,0,False,False,False,identity_recovery_required,3
0000899723,OM GROUP INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0000921503,BLYTH INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001137861,WRIGHT MEDICAL GROUP INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001210294,CRAILAR TECHNOLOGIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001274057,HOSPIRA INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001292556,"POLYPORE INTERNATIONAL, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001422862,"PMFG, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,19,0,False,False,False,identity_recovery_required,3
0001436304,KYTHERA BIOPHARMACEUTICALS INC,manufacturing,,2014-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,11,0,False,False,False,identity_recovery_required,3
0001463729,"RECEPTOS, INC.",manufacturing,,2015-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,7,0,False,False,False,identity_recovery_required,3
0000025212,COURIER CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0000075829,PALL CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0000096831,TECUMSEH PRODUCTS CO,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0000230498,ROCK-TENN CO,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0000857949,"CHINA GREEN AGRICULTURE, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0000911326,SYNAGEVA BIOPHARMA CORP,manufacturing,,2013-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0000949699,PHARMACYCLICS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001068717,RTI INTERNATIONAL METALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001159297,MEADWESTVACO CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001267097,TRW AUTOMOTIVE HOLDINGS CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001316656,DRESSER-RAND GROUP INC.,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001344413,ALEXZA PHARMACEUTICALS INC.,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001386858,HYPERION THERAPEUTICS INC,manufacturing,,2014-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,10,0,False,False,False,identity_recovery_required,3
0001408287,ZEP INC.,manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001424847,"LORILLARD, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,18,0,False,False,False,identity_recovery_required,3
0001545158,"KRAFT FOODS GROUP, INC.",manufacturing,,2014-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,10,0,False,False,False,identity_recovery_required,3
0000064670,MEDTRONIC INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000069499,MYLAN INC.,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000353944,INTERNATIONAL GAME TECHNOLOGY,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000739608,PENFORD CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000850693,ALLERGAN INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000890465,NPS PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0000890846,UROPLASTY INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0001009356,SALIX PHARMACEUTICALS LTD,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0001385187,COVIDIEN PLC,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0001457543,CAREFUSION CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,17,0,False,False,False,identity_recovery_required,3
0001482080,"CELLULAR DYNAMICS INTERNATIONAL, INC.",manufacturing,,2015-04-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,5,0,False,False,False,identity_recovery_required,3
0000067517,MONARCH CEMENT CO,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0000354655,BOLT TECHNOLOGY CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0000858803,"AVANIR PHARMACEUTICALS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0000912183,CUBIST PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001107332,DENDREON CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001182129,AUXILIUM PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001292055,SYMMETRY MEDICAL INC.,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001315695,"ROCKWOOD HOLDINGS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001354217,VOLCANO CORP,manufacturing,,2012-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,16,0,False,False,False,identity_recovery_required,3
0001544116,"DURATA THERAPEUTICS, INC.",manufacturing,,2014-04-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,8,0,False,False,False,identity_recovery_required,3
0000023666,HILLSHIRE BRANDS CO,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0000748270,MEDICAL ACTION INDUSTRIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0000891288,QUESTCOR PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0001071760,ECOSPHERE TECHNOLOGIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0001087432,INTERMUNE INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0001093649,IDENIX PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0001158223,AFFYMAX INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,15,0,False,False,False,identity_recovery_required,3
0001345122,COMPASS GROUP DIVERSIFIED HOLDINGS LLC,manufacturing,,2014-10-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,5,0,False,False,False,identity_recovery_required,3
0001418862,KIOR INC,manufacturing,,2013-04-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,11,0,False,False,False,identity_recovery_required,3
0001431897,"ANNIE'S, INC.",manufacturing,,2013-07-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,10,0,False,False,False,identity_recovery_required,3
0000038074,FOREST LABORATORIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0000719164,SCHAWK INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0000749872,BARRY R G CORP /OH/,manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001005010,ARTHROCARE CORP,manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001279695,UNIVERSAL BIOSENSORS INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001333763,"CHELSEA THERAPEUTICS INTERNATIONAL, LTD.",manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001398551,"YONGYE INTERNATIONAL, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001473597,"STR HOLDINGS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001484478,"FURIEX PHARMACEUTICALS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,14,0,False,False,False,identity_recovery_required,3
0001523733,PETROLOGISTICS LP,manufacturing,,2014-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0000005133,AMERICAN GREETINGS CORP,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000097472,TEXAS INDUSTRIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000350832,AMERICAN PACIFIC CORP,manufacturing,,2014-01-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0000755003,MATERIAL SCIENCES CORP,manufacturing,,2013-07-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,8,0,False,False,False,identity_recovery_required,3
0000789073,BEAM INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000813781,EXIDE TECHNOLOGIES,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000874016,JONES GROUP INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000887497,HI TECH PHARMACAL CO INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000890923,ZOLTEK COMPANIES INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0000921500,CONSOLIDATED GRAPHICS INC /TX/,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001041577,ATMI INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001100962,ENDO HEALTH SOLUTIONS INC.,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001333248,CADENCE PHARMACEUTICALS INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001399521,LIHUA INTERNATIONAL INC.,manufacturing,,2012-04-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,13,0,False,False,False,identity_recovery_required,3
0001400000,"ABAKAN, INC",manufacturing,,2014-01-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,6,0,False,False,False,identity_recovery_required,3
0001400431,PATHEON INC,manufacturing,,2013-07-01 00:00:00+00:00,2015-04-01 00:00:00+00:00,8,0,False,False,False,identity_recovery_required,3
0000025793,COSTA INC,manufacturing,,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
0000713002,FLOW INTERNATIONAL CORP,manufacturing,,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
0000820096,PERRIGO CO,manufacturing,,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
0000884629,"ACTAVIS, INC.",manufacturing,,2012-04-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,12,0,False,False,False,identity_recovery_required,3
