cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision_x,last_recent_decision_x,recent_decision_rows_x,symbol_count,current_tickers,first_recent_decision_y,last_recent_decision_y,recent_decision_rows_y,first_recent_decision,last_recent_decision,recent_decision_rows,recovered_symbol,current_primary,selection_basis,candidate_format_valid,candidate_unique_across_ciks,audit_status
0000827054,MICROCHIP TECHNOLOGY INC,technology,0000827054-26-000009,2026-02-06 00:00:00+00:00,MCHP|MCHPP,xbrl_symbol_recovered,mchp-20251231.htm,9c200369b26966ff15f6d0c6556ef046b6a1d6c7a4f45e589ae5cfc906d0b012,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,MCHP|MCHPP,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,MCHP,MCHP,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000849399,GEN DIGITAL INC.,technology,0000849399-26-000004,2026-02-07 00:00:00+00:00,GEN|GENVR,xbrl_symbol_recovered,gen-20260102.htm,da75f22a53f3dc7cda706542e8d852ab18017a70a28187874e8a00af4014b759,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,GEN|GENVR,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,GEN,GEN,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001109354,BRUKER CORP,technology,0001193125-26-082523,2026-02-28 00:00:00+00:00,BRKR|BRKRP,xbrl_symbol_recovered,brkr-20251231.htm,a46f5efddb1ce71e08e70e1b60cb871c1851c80cb38adb946c476ecda86f2334,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,BRKR|BRKRP,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,BRKR,BRKR,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",technology,0001558370-22-016651,2022-11-08 00:00:00+00:00,LTRPA|LTRPB,xbrl_symbol_recovered,ltrpa-20220930x10q.htm,4163474f3a4d4c0e3f0002a510065efb2e950501aeeee66b39568915139ce1f2,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2,,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,LTRPA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001645590,HEWLETT PACKARD ENTERPRISE CO,technology,0001645590-26-000032,2026-03-11 00:00:00+00:00,HPE|HPEPRC,xbrl_symbol_recovered,hpe-20260131.htm,ed4a96c6a819c86298ab15130012748d68fb4d1e400fe71c8c61e5625a506104,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,HPE|HPE-PC,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,HPE,HPE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001652044,ALPHABET INC.,technology,0001652044-26-000018,2026-02-06 00:00:00+00:00,GOOGL|GOOG,xbrl_symbol_recovered,goog-20251231.htm,c2f6301004f35411a20611c14ff01d80a85c0bcbab6053c80d8cc7f6fc747161,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,GOOG|GOOGL|GOOGM|GOOGN,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,GOOGL,GOOG,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001723648,"LIVEVOX HOLDINGS, INC.",technology,0001723648-22-000092,2022-11-09 00:00:00+00:00,LVOX|LVOXW|LVOXU,xbrl_symbol_recovered,lvox-20220930.htm,16431f1e8f8e6b577701d6ebafc2df94e9575b9ea99a415732377f82ab780958,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,3,,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,LVOX,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001770450,XEROX HOLDINGS CORP,technology,0001770450-26-000009,2026-03-18 00:00:00+00:00,XRX|XRXDW,xbrl_symbol_recovered,xrx-20251231.htm,ca0d5e5e3d978820b3a65e801a6ac66e43d5672937c81029bfd526f64abfd54a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,XRX|XRXDW,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,XRX,XRX,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001805833,"SYSTEM1, INC.",technology,0001628280-24-046309,2024-11-08 00:00:00+00:00,SST|SST.WS,xbrl_symbol_recovered,sst-20240930.htm,6e4265a6ebf48fd3b1dd6c7111cf6c25621e0508ab199838d1bcffe5f89e2ed1,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,2,SST|SSTPW,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,2023-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,11,SST,SST,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001828108,"AURORA INNOVATION, INC.",technology,0001828108-26-000016,2026-02-12 00:00:00+00:00,AUR|AUROW,xbrl_symbol_recovered,aur-20251231.htm,6746492a9b782b90faec089cd4a1d5f7d8178df4ca1d9454dec59d1a4c54c0d7,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2,AUR|AUROW,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,AUR,AUR,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001835378,INNOVID CORP.,technology,0001835378-24-000129,2024-11-13 00:00:00+00:00,CTV|CTVWS,xbrl_symbol_recovered,ctv-20240930.htm,dd9743874771d5c29a0de4f2de5e8264b3aee0ecbb4111f74b0112a87f2d981d,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,2,,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,CTV,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001836981,"BIGBEAR.AI HOLDINGS, INC.",technology,0001836981-26-000018,2026-03-03 00:00:00+00:00,BBAI|BBAI.WS,xbrl_symbol_recovered,bbai-20251231.htm,61e87a07b9bf4d6c2159e3189093956ad413cd96e2b0996bb75648bef446fb63,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,BBAI|BBAI-WT,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,BBAI,BBAI,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001838672,"ADTHEORENT HOLDING COMPANY, INC.",technology,0000950170-23-060400,2023-11-08 00:00:00+00:00,ADTH|ADTHW,xbrl_symbol_recovered,adth-20230930.htm,2452722d00b14dbc9bd99dee1ac329666328b26543ec94e0939e0f10ee32b085,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2,,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,2023-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,5,ADTH,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001840856,"SOUNDHOUND AI, INC.",technology,0001840856-26-000006,2026-03-03 00:00:00+00:00,SOUN|SOUNW,xbrl_symbol_recovered,soun-20251231.htm,17501499fe8c1e7d58dc6db5b1aaedad4a50f5fd8368327a3414115ff34a1ca3,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2,SOUN|SOUNW,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,SOUN,SOUN,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001849635,TRUMP MEDIA & TECHNOLOGY GROUP CORP.,technology,0001140361-26-007174,2026-02-28 00:00:00+00:00,DJT|DJTWW,xbrl_symbol_recovered,ef20062365_10k.htm,8a3ec79aae275f214b670b5f430fa7f73682e03ef9ebea98ff67c374acc9b8c8,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,2,DJT|DJTWW,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,DJT,DJT,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001853138,"KODIAK AI, INC.",technology,0001628280-26-016910,2026-03-12 00:00:00+00:00,KDK|KDKRW,xbrl_symbol_recovered,kdk-20251231.htm,8abcc668e130caa7b6e8f046e49209225be2988d3426a9e20ce87e6c08534155,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,2,KDK|KDKRW,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,KDK,KDK,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000043196,"GRAY MEDIA, INC",transport_communications_utilities,0001437749-26-005803,2026-02-27 00:00:00+00:00,GTN.A|GTN,xbrl_symbol_recovered,gtn20251231_10k.htm,67afb6edf410980eddbf57b194a0f91e402ec8db3287ef7d9fda6a2b061a0ef1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,GTN|GTN-A,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,GTN.A,GTN,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000072903,XCEL ENERGY INC,transport_communications_utilities,0000072903-26-000009,2026-02-26 00:00:00+00:00,XEL|XELLL,xbrl_symbol_recovered,xel-20251231.htm,0f5acaa16e280c22d3e755f6c2061683e136ea6dc45e413cd01ed0f156578330,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,XEL|XELLL,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,XEL,XEL,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000092122,SOUTHERN CO,transport_communications_utilities,0000092122-26-000006,2026-02-20 00:00:00+00:00,SO|SOJC|SOJD|SOJE|SOJF|SOMN|GPJA,xbrl_symbol_recovered,so-20251231.htm,46aea07b6bd44b32b75014da650ae2610949a487927dd53b16f239110a734c7e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,7,SO|SOJC|SOJD|SOJE|SOJF|SOMN,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,SO,SO,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000732717,AT&T INC.,transport_communications_utilities,0000732717-26-000120,2026-02-10 00:00:00+00:00,T|TBB,xbrl_symbol_recovered,t-20251231.htm,01c1c129368cf58b57adb4204adf81f862af8346191689a54ed75d199b3e5ca3,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,T|T-PA|T-PC|TBB,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,T,T,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000753308,NEXTERA ENERGY INC,transport_communications_utilities,0000753308-26-000015,2026-02-14 00:00:00+00:00,NEE|NEE.PRS|NEE.PRT,xbrl_symbol_recovered,nee-20251231.htm,c9acc48394834880be0f585f88826d7ed2747cc59c31a293e0664aac78192249,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,NEE|NEE-PN|NEE-PS|NEE-PT|NEE-PU|NEE-PV|NEE-PW,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,NEE,NEE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000811156,CMS ENERGY CORP,transport_communications_utilities,0000811156-26-000004,2026-02-11 00:00:00+00:00,CMS|CMSA|CMSC|CMSD|CMS-PB,xbrl_symbol_recovered,cms-20251231.htm,eed2f9f70ad9dead61ba0e8012e1b1016967923427ffb776d0298e619cbd7f29,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5,CMS|CMS-PC|CMSA|CMSC|CMSD,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,CMS,CMS,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000813828,PARAMOUNT GLOBAL,transport_communications_utilities,0000813828-25-000023,2025-08-01 00:00:00+00:00,PARAA|PARA,xbrl_symbol_recovered,para-20250630.htm,bd915a025056c6891e062d18695c31f47afa4c3f7adc9a2b32ca31e62832c67d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,PARAA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000821130,"ARRAY DIGITAL INFRASTRUCTURE, INC.",transport_communications_utilities,0000821130-26-000012,2026-02-21 00:00:00+00:00,AD|UZD|UZE|UZF,xbrl_symbol_recovered,ad-20251231.htm,bbfd3ee9baf3e61eef4492ee6cfcb6a155344d1d60c1e6c7c0ee8f8578eea4a5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4,AD|UZD|UZE|UZF,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,AD,AD,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000936340,DTE ENERGY CO,transport_communications_utilities,0000936340-26-000054,2026-02-18 00:00:00+00:00,DTE|DTW|DTB|DTG|DTK,xbrl_symbol_recovered,dte-20251231.htm,2947ce262e24e42a514c77340d04e4f308eb6ddfc7123916047f5740eae6760b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5,DTB|DTE|DTG|DTK|DTW,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,DTE,DTB,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001004980,PG&E CORP,transport_communications_utilities,0001004980-26-000009,2026-02-13 00:00:00+00:00,PCG|PCG-PA|PCG-PB|PCG-PC|PCG-PD|PCG-PE|PCG-PG|PCG-PH|PCG-PI|PCG-PRX,xbrl_symbol_recovered,pcg-20251231.htm,6e6ed60af9b5ce81c531c4434f8b7cfd39a41a474c7367c7b22f4da9e21983d7,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,10,PCG|PCG-PA|PCG-PB|PCG-PC|PCG-PD|PCG-PE|PCG-PG|PCG-PH|PCG-PI|PCG-PX,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,PCG,PCG,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001032208,SEMPRA,transport_communications_utilities,0001032208-26-000010,2026-02-27 00:00:00+00:00,SRE|SREA,xbrl_symbol_recovered,sre-20251231.htm,d7a04851888a834668f40c82d78fa33ffb535434e6ac42558224b60fc2be8d4e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,SRE|SREA,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,SRE,SRE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0000091928,SOUTH JERSEY INDUSTRIES INC,transport_communications_utilities,0000091928-22-000029,2022-11-04 00:00:00+00:00,SJI|SJIJ|SJIV,xbrl_symbol_recovered,sji-20220930.htm,3b2a72111f82866faa06b20ec710cede1f70446ff9e3905a34ea995d0789a410,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,3,,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,SJI,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0000727273,CADIZ INC,transport_communications_utilities,0001437749-24-026172,2024-08-14 00:00:00+00:00,CDZI|CDZIP,xbrl_symbol_recovered,cdzi20240630_10q.htm,900cc6783e6aac11aee5c794486c9f7c57a0297b3200702d0cc635f2f6d4423c,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,2,CDZI|CDZIP,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,CDZI,CDZI,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001041657,"URBAN ONE, INC.",transport_communications_utilities,0001041657-24-000020,2024-11-13 00:00:00+00:00,UONE|UONEK,xbrl_symbol_recovered,uone-20240930.htm,f4478c6ec70e3ba5eda2986a92a0f5a2f751737e92530efa6b665e1eec8b1877,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,2,UONE|UONEK,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,UONE,UONE,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001051512,TELEPHONE & DATA SYSTEMS INC /DE/,transport_communications_utilities,0001051512-26-000011,2026-02-25 00:00:00+00:00,TDS|TDSPRU|TDSPRV,xbrl_symbol_recovered,tds-20251231.htm,cf5d7d0433766caa32abd2736c3be22a638d9d2315e7c2b704543fde3a4d4698,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,TDS|TDS-PU|TDS-PV,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,TDS,TDS,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001110805,NUSTAR ENERGY L.P.,transport_communications_utilities,0001110805-24-000013,2024-04-30 00:00:00+00:00,NS|NSPRA|NSPRB|NSPRC,xbrl_symbol_recovered,ns-20240331.htm,1a1470093f0cab8f13fa42ad899a8f79e56fa403a8359b618463a343e9a49b19,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,4,,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,NS,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001126956,SPIRE INC,transport_communications_utilities,0001193125-26-034779,2026-02-04 00:00:00+00:00,SR|SR.PRA|SRJN,xbrl_symbol_recovered,sr-20251231.htm,76edef6ff352676f30eb0105ab642f44ddb4148e845c824c7d3bc5246c794acf,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,SR|SRJN,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,SR,SR,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001136352,CRESTWOOD EQUITY PARTNERS LP,transport_communications_utilities,0001136352-23-000012,2023-11-03 00:00:00+00:00,CEQP|CEQP-P,xbrl_symbol_recovered,ceqp-20230930.htm,6f6441ee0af9258e26c4a71035b2318f97dc6e8dd4b89a91a5c1375564944dc4,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2,,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,CEQP,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001166691,COMCAST CORP,transport_communications_utilities,0001628280-26-004994,2026-02-04 00:00:00+00:00,CMCSA|CMCS26|CMCS27|CMCS29|CMCS29A|CMCS32|CMCS32A|CMCS36|CMCS36A|CMCS40|CMCS40A|CCGBP29|CCZ,xbrl_symbol_recovered,cmcsa-20251231.htm,57d7d20a81c9f7afbf9e1cc7d3626e2793c5dd9fc23a4838ed759a667fd4ac89,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,13,CCZ|CMCSA,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,CMCSA,CCZ,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001276187,ENERGY TRANSFER LP,transport_communications_utilities,0001276187-26-000013,2026-02-20 00:00:00+00:00,ET|ETPRI,xbrl_symbol_recovered,et-20251231.htm,566d79ec82604da3f8d5443aae36e926997c07531d60dc3c75906db70bc601ac,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,ET|ET-PI,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,ET,ET,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001283699,"T-MOBILE US, INC.",transport_communications_utilities,0001283699-26-000010,2026-02-12 00:00:00+00:00,TMUS|TMUS29|TMUS32|TMUS32A|TMUS36|TMUS37|TMUS45|TMUSL|TMUSZ|TMUSI,xbrl_symbol_recovered,tmus-20251231.htm,a0e2f418fb89cd9ca2a860e4d4d09f36d6f6752be72fdb633db29e87b803de59,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,10,TMUS|TMUSI|TMUSL|TMUSZ,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,TMUS,TMUS,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001326160,DUKE ENERGY CORP,transport_communications_utilities,0001326160-26-000014,2026-02-27 00:00:00+00:00,DUK|DUKB,xbrl_symbol_recovered,duk-20251231.htm,638cd653df525f8be9ec031196a2cb9ae2b44f55d719911129f9a406b3974c8f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,DUK|DUK-PA|DUKB|DUKU|DUUKU,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,DUK,DUK,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001504461,NGL ENERGY PARTNERS LP,transport_communications_utilities,0001504461-26-000003,2026-02-04 00:00:00+00:00,NGL|NGL-PB|NGL-PC,xbrl_symbol_recovered,ngl-20251231.htm,94e5ad203e20bd6cefcd6e5e07168fc811c444faa3916cc4f4de5d25c407d290,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,NGL|NGL-PB|NGL-PC,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,NGL,NGL,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001560385,LIBERTY MEDIA CORP,transport_communications_utilities,0001104659-26-020653,2026-02-27 00:00:00+00:00,FWONA|FWONK,xbrl_symbol_recovered,lmca-20251231x10k.htm,563fef69ffc41aeb608de9cdff0a86cc50d9a7e9abf26c244e37b7f20ac2ef63,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,FWONA|FWONB|FWONK,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,FWONA,FWONA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001570585,LIBERTY GLOBAL LTD.,transport_communications_utilities,0001570585-26-000014,2026-02-19 00:00:00+00:00,LBTYA|LBTYB|LBTYK,xbrl_symbol_recovered,lbtya-20251231.htm,49a80276367f38922af3097f2eaa117670b7385643afaf25a21294d006d141f2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,LBTYA|LBTYB|LBTYK,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,LBTYA,LBTYA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001606268,"VIA RENEWABLES, INC.",transport_communications_utilities,0001606268-23-000022,2023-11-03 00:00:00+00:00,VIA|VIASP,xbrl_symbol_recovered,spke-20230930.htm,b58e4f8052e00b285747cca25f2a3421f72fb9fe998481c7d26209961f4bea7e,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2,,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,VIA,,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
0001611983,LIBERTY BROADBAND CORP,transport_communications_utilities,0001104659-26-010397,2026-02-06 00:00:00+00:00,LBRDA|LBRDK|LBRDP,xbrl_symbol_recovered,lbrda-20251231x10k.htm,e8322908e5f328a2d0f53797bf064aba1537d7df7f7be932822f202ca7d2b743,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3,LBRDA|LBRDB|LBRDK|LBRDP,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,LBRDA,LBRDA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001712184,LIBERTY LATIN AMERICA LTD.,transport_communications_utilities,0001712184-26-000023,2026-02-19 00:00:00+00:00,LILA|LILAK,xbrl_symbol_recovered,lila-20251231.htm,a83a476445ae7eec6eb9613147e43e4eeb39d85f871ef8b9aa86e8276d818c39,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,LILA|LILAB|LILAK|LILAP,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,LILA,LILA,sec_current_primary_matches_xbrl_first,True,True,accepted_primary_candidate
0001754301,FOX CORP,transport_communications_utilities,0001628280-26-005285,2026-02-05 00:00:00+00:00,FOXA|FOX,xbrl_symbol_recovered,fox-20251231.htm,db968732808e13a2774d01d9ba78ac79b85cddaf83867efb450f187b71d969c1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2,FOX|FOXA,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,FOXA,FOX,sec_xbrl_first_reported_symbol,True,True,accepted_primary_candidate
